,ForecastCurrent
7437,0.0
7438,0.125
7439,2.75
7440,9.791667
7441,4.416667
7442,21.541666
7443,44.333332
7444,47.791668
7445,57.791668
7446,54.458332
7447,68.666664
7448,49.5
7449,43.208332
7450,36.166668
7451,31.833334
7452,49.041668
7453,64.208336
7454,51.041668
7455,51.5
7456,38.375
7457,33.625
7458,18.041666
7459,15.416667
7460,1.125
7461,0.208333
7462,0.0
7463,1.208333
7464,1.083333
7465,2.541667
7466,2.0
7467,1.125
7468,1.041667
7469,0.0
7470,0.0
7471,0.041667
7472,0.0
7473,0.0
7474,5.375
7475,5.916667
7476,14.583333
7477,30.166666
7478,34.375
7479,36.458332
7480,58.833332
7481,77.666664
7482,75.208336
7483,87.125
7484,79.125
7485,67.833336
7486,63.666668
7487,56.041668
7488,49.625
7489,55.833332
7490,50.916668
7491,38.875
7492,40.916668
7493,32.708332
7494,41.75
7495,47.333332
7496,40.25
7497,39.291668
7498,49.958332
7499,50.708332
7500,47.708332
7501,52.875
7502,62.625
7503,83.833336
7504,106.625
7505,97.5
7506,85.0
7507,75.0
7508,70.708336
7509,51.208332
7510,40.625
7511,43.125
7512,35.5
7513,56.833332
7514,56.791668
7515,49.375
7516,48.75
7517,43.041668
7518,41.875
7519,45.291668
7520,50.333332
7521,45.291668
7522,49.166668
7523,46.375
7524,50.25
7525,47.583332
7526,52.041668
7527,54.875
7528,63.708332
7529,53.166668
7530,61.708332
7531,47.5
7532,41.541668
7533,35.416668
7534,38.708332
7535,37.458332
7536,33.416668
7537,24.041666
7538,24.083334
7539,30.708334
7540,49.5
7541,47.666668
7542,40.791668
7543,35.916668
7544,38.708332
7545,30.25
7546,29.541666
7547,20.208334
7548,13.875
7549,15.958333
7550,16.708334
7551,22.458334
7552,26.75
7553,25.125
7554,41.583332
7555,50.083332
7556,32.625
7557,44.041668
7558,55.208332
7559,45.541668
7560,45.0
7561,57.541668
7562,65.958336
7563,77.916664
7564,73.208336
7565,96.166664
7566,102.583336
7567,99.125
7568,114.666664
7569,99.041664
7570,102.541664
7571,142.458328
7572,99.208336
7573,82.25
7574,110.333336
7575,91.958336
7576,126.583336
7577,138.791672
7578,178.208328
7579,81.333336
7580,86.958336
7581,64.125
7582,39.375
7583,30.166666
7584,32.625
7585,46.208332
7586,52.541668
7587,43.791668
7588,58.875
7589,79.75
7590,84.708336
7591,81.083336
7592,42.875
7593,9.75
7594,37.833332
7595,61.166668
7596,79.75
7597,63.791668
7598,56.541668
7599,101.541664
7600,159.333328
7601,146.625
7602,160.0
7603,124.541664
7604,116.791664
7605,121.208336
7606,149.375
7607,117.083336
7608,128.0
7609,83.375
7610,88.041664
7611,86.291664
7612,54.333332
7613,55.541668
7614,39.541668
7615,9.291667
7616,4.583333
7617,1.916667
7618,1.041667
7619,4.125
7620,4.25
7621,5.458333
7622,6.916667
7623,17.958334
7624,58.041668
7625,100.208336
7626,118.75
7627,130.958328
7628,179.375
7629,169.208328
7630,137.041672
7631,200.25
7632,259.333344
7633,261.833344
7634,224.583328
7635,191.5
7636,224.041672
7637,235.333328
7638,210.041672
7639,245.166672
7640,231.375
7641,186.875
7642,193.75
7643,186.708328
7644,169.916672
7645,245.958328
7646,345.666656
7647,318.416656
7648,355.5
7649,363.375
7650,360.125
7651,354.166656
7652,364.916656
7653,367.0
7654,354.208344
7655,353.5
7656,241.458328
7657,317.333344
7658,331.083344
7659,341.458344
7660,364.0
7661,367.666656
7662,358.875
7663,360.0
7664,359.416656
7665,361.791656
7666,353.708344
7667,337.833344
7668,325.875
7669,289.833344
7670,338.416656
7671,322.25
7672,331.375
7673,325.583344
7674,323.375
7675,277.583344
7676,298.291656
7677,245.708328
7678,229.583328
7679,275.875
7680,232.458328
7681,225.083328
7682,243.375
7683,238.375
7684,252.25
7685,279.833344
7686,328.875
7687,344.083344
7688,345.75
7689,356.041656
7690,352.5
7691,352.375
7692,342.5
7693,342.25
7694,306.541656
7695,316.458344
7696,327.0
7697,333.25
7698,325.916656
7699,295.166656
7700,321.416656
7701,334.0
7702,323.708344
7703,318.291656
7704,343.208344
7705,337.708344
7706,305.041656
7707,256.208344
7708,284.75
7709,311.625
7710,338.833344
7711,321.625
7712,320.291656
7713,310.583344
7714,308.541656
7715,251.666672
7716,247.5
7717,314.208344
7718,333.916656
7719,337.291656
7720,358.833344
7721,358.083344
7722,362.25
7723,353.458344
7724,362.291656
7725,366.583344
7726,350.083344
7727,358.666656
7728,355.666656
7729,357.583344
7730,344.375
7731,336.416656
7732,350.25
7733,361.416656
7734,361.208344
7735,357.291656
7736,357.5
7737,357.833344
7738,357.583344
7739,357.291656
7740,340.208344
7741,365.458344
7742,350.041656
7743,351.5
7744,359.291656
7745,354.875
7746,359.333344
7747,348.916656
7748,363.375
7749,365.375
7750,351.625
7751,356.541656
7752,360.708344
7753,344.583344
7754,300.791656
7755,261.333344
7756,219.0
7757,158.791672
7758,165.416672
7759,130.625
7760,152.791672
7761,92.666664
7762,70.541664
7763,57.041668
7764,80.083336
7765,83.625
7766,136.375
7767,119.541664
7768,48.833332
7769,44.083332
7770,161.875
7771,227.041672
7772,158.791672
7773,170.875
7774,233.0
7775,246.125
7776,347.916656
7777,360.083344
7778,359.916656
7779,342.75
7780,362.291656
7781,367.5
7782,361.916656
7783,358.875
7784,357.416656
7785,356.583344
7786,357.875
7787,356.458344
7788,350.833344
7789,362.125
7790,354.25
7791,348.208344
7792,358.458344
7793,353.791656
7794,357.0
7795,347.458344
7796,362.791656
7797,364.208344
7798,350.416656
7799,352.708344
7800,269.0
7801,360.041656
7802,299.541656
7803,265.541656
7804,346.5
7805,359.25
7806,335.25
7807,343.333344
7808,342.0
7809,365.083344
7810,360.791656
7811,361.25
7812,348.291656
7813,359.0
7814,347.916656
7815,307.916656
7816,343.958344
7817,344.833344
7818,284.166656
7819,331.916656
7820,349.083344
7821,313.708344
7822,335.583344
7823,333.041656
7824,339.333344
7825,323.916656
7826,357.291656
7827,330.833344
7828,344.541656
7829,339.166656
7830,311.083344
7831,328.125
7832,329.625
7833,328.5
7834,337.666656
7835,318.5
7836,277.416656
7837,290.708344
7838,248.375
7839,293.666656
7840,264.333344
7841,262.833344
7842,217.5
7843,259.083344
7844,291.333344
7845,310.583344
7846,317.833344
7847,333.791656
7848,362.416656
7849,329.708344
7850,342.041656
7851,328.041656
7852,324.125
7853,344.0
7854,353.833344
7855,343.083344
7856,346.958344
7857,340.25
7858,346.0
7859,341.333344
7860,309.75
7861,305.5
7862,310.458344
7863,281.375
7864,275.75
7865,263.916656
7866,231.583328
7867,237.75
7868,257.375
7869,238.166672
7870,154.583328
7871,115.875
7872,78.833336
7873,63.416668
7874,69.333336
7875,88.916664
7876,104.875
7877,91.375
7878,68.458336
7879,103.5
7880,119.333336
7881,95.208336
7882,122.791664
7883,122.083336
7884,151.416672
7885,115.75
7886,148.458328
7887,138.166672
7888,171.083328
7889,178.166672
7890,174.916672
7891,169.916672
7892,175.958328
7893,162.333328
7894,150.208328
7895,150.208328
7896,118.75
7897,59.333332
7898,58.916668
7899,126.75
7900,156.333328
7901,154.208328
7902,157.291672
7903,178.708328
7904,141.208328
7905,198.333328
7906,170.375
7907,158.791672
7908,126.208336
7909,223.0
7910,123.5
7911,95.5
7912,93.958336
7913,100.041664
7914,67.833336
7915,73.916664
7916,64.583336
7917,76.666664
7918,52.333332
7919,62.5
7920,35.083332
7921,33.208332
7922,18.666666
7923,16.791666
7924,15.416667
7925,38.0
7926,33.5
7927,18.666666
7928,14.916667
7929,6.666667
7930,1.0
7931,0.0
7932,0.0
7933,0.0
7934,0.0
7935,0.0
7936,0.0
7937,0.208333
7938,0.0
7939,0.0
7940,0.0
7941,0.291667
7942,0.416667
7943,0.958333
7944,4.583333
7945,16.791666
7946,6.0
7947,21.333334
7948,22.958334
7949,23.833334
7950,30.75
7951,9.75
7952,4.916667
7953,8.541667
7954,11.125
7955,20.125
7956,7.541667
7957,14.083333
7958,15.833333
7959,26.041666
7960,43.75
7961,28.5
7962,33.708332
7963,44.625
7964,43.333332
7965,32.875
7966,42.0
7967,51.541668
7968,62.583332
7969,74.041664
7970,67.375
7971,52.333332
7972,35.458332
7973,20.875
7974,0.0
7975,3.541667
7976,17.958334
7977,17.125
7978,25.625
7979,19.333334
7980,22.375
7981,7.5
7982,6.375
7983,7.125
7984,15.916667
7985,15.375
7986,16.25
7987,8.916667
7988,10.583333
7989,5.458333
7990,0.291667
7991,3.041667
7992,2.875
7993,0.5
7994,0.0
7995,1.083333
7996,3.958333
7997,7.708333
7998,11.416667
7999,23.375
8000,84.208336
8001,99.958336
8002,81.666664
8003,73.083336
8004,86.75
8005,156.0
8006,287.708344
8007,336.666656
8008,354.583344
8009,321.041656
8010,324.541656
8011,305.458344
8012,256.791656
8013,240.916672
8014,215.583328
8015,180.458328
8016,161.125
8017,104.25
8018,82.25
8019,63.5
8020,33.875
8021,20.75
8022,3.875
8023,12.541667
8024,8.125
8025,6.208333
8026,5.583333
8027,5.5
8028,8.041667
8029,19.041666
8030,17.0
8031,28.375
8032,29.708334
8033,46.708332
8034,27.041666
8035,22.708334
8036,21.166666
8037,9.875
8038,12.208333
8039,9.541667
8040,18.375
8041,25.166666
8042,10.75
8043,18.458334
8044,23.375
8045,23.916666
8046,25.833334
8047,32.083332
8048,30.625
8049,20.416666
8050,24.791666
8051,20.041666
8052,27.666666
8053,26.0
8054,31.0
8055,48.75
8056,77.083336
8057,119.708336
8058,201.875
8059,189.375
8060,182.625
8061,156.0
8062,153.208328
8063,166.666672
8064,255.041672
8065,280.416656
8066,273.666656
8067,261.666656
8068,254.458328
8069,196.125
8070,298.625
8071,348.916656
8072,334.083344
8073,323.75
8074,307.125
8075,267.416656
8076,300.791656
8077,284.25
8078,297.208344
8079,298.208344
8080,350.666656
8081,346.625
8082,336.916656
8083,331.708344
8084,343.041656
8085,295.083344
8086,343.208344
8087,369.958344
8088,367.333344
8089,350.416656
8090,361.291656
8091,346.541656
8092,347.958344
8093,334.958344
8094,319.875
8095,255.333328
8096,279.166656
8097,275.916656
8098,236.75
8099,161.208328
8100,132.833328
8101,204.916672
8102,239.625
8103,282.458344
8104,272.291656
8105,237.25
8106,130.875
8107,101.25
8108,38.166668
8109,75.5
8110,106.541664
8111,103.583336
8112,154.5
8113,219.333328
8114,265.458344
8115,256.458344
8116,234.458328
8117,153.708328
8118,120.0
8119,136.375
8120,132.666672
8121,230.458328
8122,165.0
8123,123.25
8124,86.125
8125,132.833328
8126,181.0
8127,157.291672
8128,101.333336
8129,39.458332
8130,26.25
8131,33.333332
8132,1.083333
8133,0.0
8134,0.25
8135,22.375
8136,49.666668
8137,91.375
8138,61.208332
8139,56.416668
8140,78.291664
8141,84.291664
8142,89.333336
8143,126.625
8144,78.5
8145,72.541664
8146,60.333332
8147,102.666664
8148,102.875
8149,135.458328
8150,189.291672
8151,163.458328
8152,192.583328
8153,212.125
8154,257.208344
8155,251.791672
8156,322.125
8157,295.041656
8158,280.125
8159,261.416656
8160,259.0
8161,254.416672
8162,180.666672
8163,186.125
8164,317.625
8165,303.875
8166,298.375
8167,334.875
8168,331.875
8169,350.208344
8170,331.708344
8171,334.291656
8172,328.791656
8173,334.666656
8174,312.916656
8175,265.791656
8176,96.166664
8177,110.25
8178,125.166664
8179,89.375
8180,77.958336
8181,64.166664
8182,61.916668
8183,51.208332
8184,35.333332
8185,41.958332
8186,24.208334
8187,41.0
8188,30.708334
8189,11.666667
8190,4.958333
8191,14.166667
8192,16.125
8193,16.958334
8194,20.0
8195,19.166666
8196,12.708333
8197,29.25
8198,27.791666
8199,51.041668
8200,57.916668
8201,63.041668
8202,33.125
8203,32.666668
8204,45.208332
8205,55.708332
8206,40.625
8207,53.25
8208,51.083332
8209,64.958336
8210,79.583336
8211,89.25
8212,78.416664
8213,75.041664
8214,57.666668
8215,54.791668
8216,65.416664
8217,100.041664
8218,45.833332
8219,41.208332
8220,43.75
8221,49.125
8222,47.208332
8223,68.666664
8224,67.208336
8225,49.958332
8226,37.625
8227,52.5
8228,51.458332
8229,47.416668
8230,45.875
8231,35.5
8232,39.583332
8233,48.833332
8234,47.916668
8235,60.041668
8236,81.208336
8237,75.291664
8238,96.333336
8239,73.25
8240,89.0
8241,76.666664
8242,80.625
8243,58.791668
8244,53.5
8245,61.833332
8246,61.916668
8247,61.25
8248,82.833336
8249,81.791664
8250,107.583336
8251,71.708336
8252,60.666668
8253,43.458332
8254,42.708332
8255,56.458332
8256,59.375
8257,94.208336
8258,95.166664
8259,122.958336
8260,140.0
8261,147.5
8262,186.083328
8263,167.416672
8264,167.0
8265,162.375
8266,206.0
8267,194.5
8268,156.625
8269,227.416672
8270,233.0
8271,312.625
8272,296.916656
8273,295.958344
8274,295.375
8275,305.833344
8276,262.916656
8277,236.0
8278,205.583328
8279,177.166672
8280,173.666672
8281,178.708328
8282,163.833328
8283,232.583328
8284,293.708344
8285,264.833344
8286,260.541656
8287,211.875
8288,224.125
8289,228.333328
8290,219.25
8291,148.208328
8292,116.208336
8293,98.083336
8294,122.833336
8295,135.666672
8296,126.0
8297,110.958336
8298,98.666664
8299,87.5
8300,44.125
8301,37.666668
8302,46.875
8303,41.083332
8304,35.708332
8305,18.125
8306,29.333334
8307,21.541666
8308,19.625
8309,13.541667
8310,14.041667
8311,10.083333
8312,6.666667
8313,6.666667
8314,10.0
8315,11.875
8316,10.791667
8317,7.5
8318,8.083333
8319,10.708333
8320,22.666666
8321,21.791666
8322,28.75
8323,47.833332
8324,60.166668
8325,61.916668
8326,55.5
8327,55.375
8328,79.75
8329,96.916664
8330,142.708328
8331,144.791672
8332,186.041672
8333,213.166672
8334,321.5
8335,307.875
8336,328.125
8337,336.583344
8338,338.083344
8339,321.166656
8340,332.375
8341,201.875
8342,209.291672
8343,296.791656
8344,279.458344
8345,239.083328
8346,196.333328
8347,198.791672
8348,273.375
8349,212.958328
8350,177.541672
8351,121.083336
8352,69.166664
8353,73.125
8354,46.75
8355,125.125
8356,135.0
8357,89.125
8358,47.666668
8359,90.666664
8360,82.5
8361,64.208336
8362,65.958336
8363,69.833336
8364,65.0
8365,55.416668
8366,80.208336
8367,88.708336
8368,78.041664
8369,83.5
8370,93.833336
8371,66.958336
8372,55.541668
8373,52.083332
8374,137.708328
8375,91.583336
8376,46.75
8377,100.25
8378,47.625
8379,23.25
8380,20.291666
8381,3.833333
8382,18.916666
8383,66.916664
8384,95.833336
8385,109.375
8386,18.25
8387,51.541668
8388,39.833332
8389,44.583332
8390,112.916664
8391,113.291664
8392,103.291664
8393,189.833328
8394,285.583344
8395,294.875
8396,299.291656
8397,303.625
8398,245.625
8399,187.0
8400,181.208328
8401,223.291672
8402,248.958328
8403,260.916656
8404,192.916672
8405,192.083328
8406,200.291672
8407,156.666672
8408,162.875
8409,295.25
8410,293.375
8411,319.0
8412,326.583344
8413,328.208344
8414,186.875
8415,58.541668
8416,164.375
8417,285.875
8418,271.5
8419,202.458328
8420,161.125
8421,230.5
8422,185.375
8423,136.125
8424,148.333328
8425,121.166664
8426,146.0
8427,167.0
8428,126.708336
8429,251.0
8430,196.083328
8431,204.166672
8432,243.583328
8433,244.833328
8434,256.291656
8435,166.75
8436,203.208328
8437,236.708328
8438,257.083344
8439,275.0
8440,298.416656
8441,263.25
8442,247.791672
8443,229.375
8444,141.708328
8445,97.916664
8446,135.25
8447,165.541672
8448,206.75
8449,149.416672
8450,106.333336
8451,129.791672
8452,95.791664
8453,69.916664
8454,71.875
8455,78.208336
8456,83.583336
8457,134.708328
8458,105.5
8459,122.666664
8460,151.625
8461,171.333328
8462,147.125
8463,216.833328
8464,202.208328
8465,243.916672
8466,264.333344
8467,226.25
8468,311.291656
8469,225.208328
8470,262.666656
8471,134.875
8472,252.333328
8473,216.166672
8474,191.833328
8475,192.333328
8476,140.041672
8477,128.166672
8478,118.5
8479,98.166664
8480,88.0
8481,108.416664
8482,62.5
8483,86.416664
8484,87.5
8485,75.291664
8486,89.625
8487,101.125
8488,133.333328
8489,100.833336
8490,107.916664
8491,110.291664
8492,155.541672
8493,151.458328
8494,139.333328
8495,200.791672
8496,190.875
8497,214.25
8498,257.416656
8499,269.041656
8500,255.75
8501,242.916672
8502,196.25
8503,196.208328
8504,122.0
8505,148.875
8506,108.125
8507,145.083328
8508,93.375
8509,85.083336
8510,143.541672
8511,212.5
8512,206.375
8513,248.708328
8514,252.416672
8515,291.541656
8516,340.0
8517,356.333344
8518,343.375
8519,349.583344
8520,347.333344
8521,354.166656
8522,342.125
8523,306.708344
8524,274.041656
8525,280.458344
8526,298.041656
8527,253.583328
8528,259.333344
8529,308.416656
8530,358.5
8531,336.208344
8532,349.5
8533,339.916656
8534,342.416656
8535,328.541656
8536,316.083344
8537,253.583328
8538,268.083344
8539,161.041672
8540,116.666664
8541,91.125
8542,28.875
8543,47.125
8544,68.0
8545,58.333332
8546,44.375
8547,49.25
8548,35.75
8549,30.375
8550,22.5
8551,25.041666
8552,11.833333
8553,15.083333
8554,6.458333
8555,3.5
8556,3.541667
8557,0.0
8558,1.25
8559,13.5
8560,23.875
8561,44.875
8562,66.0
8563,100.875
8564,166.375
8565,147.666672
8566,113.416664
8567,61.208332
8568,54.833332
8569,29.583334
8570,46.666668
8571,40.083332
8572,26.166666
8573,46.875
8574,9.916667
8575,48.833332
8576,49.708332
8577,41.5
8578,59.458332
8579,82.083336
8580,95.958336
8581,87.041664
8582,163.708328
8583,128.541672
8584,145.833328
8585,136.791672
8586,115.791664
8587,98.916664
8588,92.916664
8589,158.833328
8590,142.0
8591,206.625
8592,107.666664
8593,102.166664
8594,89.875
8595,84.291664
8596,49.875
8597,42.708332
8598,83.583336
8599,108.666664
8600,87.916664
8601,94.0
8602,94.5
8603,96.416664
8604,115.666664
8605,136.666672
8606,95.458336
8607,124.0
8608,89.958336
8609,108.333336
8610,113.25
8611,136.916672
8612,91.666664
8613,49.125
8614,47.708332
8615,44.5
8616,49.541668
8617,97.625
8618,98.75
8619,95.083336
8620,59.416668
8621,81.958336
8622,100.541664
8623,155.541672
8624,151.458328
8625,205.375
8626,265.375
8627,334.375
8628,329.25
8629,350.875
8630,360.125
8631,358.125
8632,362.708344
8633,360.875
8634,359.5
8635,359.541656
8636,355.291656
8637,354.5
8638,357.541656
8639,355.833344
8640,359.25
8641,349.333344
8642,351.333344
8643,348.041656
8644,351.208344
8645,352.875
8646,353.166656
8647,350.541656
8648,353.083344
8649,350.125
8650,346.791656
8651,345.708344
8652,354.791656
8653,359.666656
8654,353.458344
8655,352.458344
8656,353.291656
8657,353.833344
8658,355.916656
8659,352.083344
8660,351.458344
8661,347.625
8662,342.666656
8663,349.25
8664,354.0
8665,342.041656
8666,349.958344
8667,348.625
8668,322.833344
8669,345.125
8670,328.708344
8671,304.333344
8672,314.208344
8673,265.416656
8674,154.458328
8675,131.916672
8676,93.791664
8677,87.083336
8678,68.041664
8679,82.916664
8680,51.958332
8681,60.25
8682,55.916668
8683,80.833336
8684,14.875
8685,30.125
8686,33.541668
8687,18.25
8688,45.416668
8689,22.833334
8690,42.416668
8691,28.541666
8692,13.083333
8693,1.708333
8694,0.0
8695,23.833334
8696,43.041668
8697,55.541668
8698,72.208336
8699,77.208336
8700,149.583328
8701,166.041672
8702,281.708344
8703,190.291672
8704,323.291656
8705,331.75
8706,282.166656
8707,274.875
8708,300.541656
8709,274.166656
8710,250.666672
8711,305.833344
8712,331.541656
8713,348.291656
8714,331.916656
8715,337.208344
8716,333.125
8717,345.625
8718,352.833344
8719,346.666656
8720,261.708344
8721,258.125
8722,249.041672
8723,251.041672
8724,263.958344
8725,254.583328
8726,257.125
8727,251.375
8728,354.333344
8729,347.541656
8730,260.208344
8731,260.416656
8732,277.75
8733,333.916656
8734,227.833328
8735,250.375
8736,248.416672
8737,235.625
8738,240.458328
8739,273.208344
8740,226.416672
8741,220.333328
8742,193.458328
8743,254.458328
8744,234.291672
8745,217.583328
8746,252.875
8747,190.791672
8748,168.666672
8749,141.208328
8750,190.416672
8751,156.958328
8752,198.791672
8753,184.458328
8754,180.041672
8755,193.291672
8756,197.833328
8757,207.541672
8758,220.0
