HourUTC;HourDK;PriceArea;ForecastType;ForecastDayAhead;ForecastIntraday;Forecast5Hour;Forecast1Hour;ForecastCurrent;TimestampUTC;TimestampDK
2020-05-31 04:00;2020-05-31 06:00;DK2;Offshore Wind;149,333328;;139,833328;188,791672;213,833328;2020-05-31 04:00;2020-05-31 06:00
2020-05-31 05:00;2020-05-31 07:00;DK2;Offshore Wind;160,291672;;133,208328;180,000000;180,125000;2020-05-31 05:05;2020-05-31 07:05
2020-05-31 06:00;2020-05-31 08:00;DK2;Offshore Wind;166,125000;173,625000;136,666672;160,833328;175,750000;2020-05-31 06:00;2020-05-31 08:00
2020-05-31 07:00;2020-05-31 09:00;DK2;Offshore Wind;169,666672;158,000000;136,625000;158,000000;156,000000;2020-05-31 07:00;2020-05-31 09:00
2020-05-31 08:00;2020-05-31 10:00;DK2;Offshore Wind;157,333328;142,416672;150,416672;140,166672;154,583328;2020-05-31 08:05;2020-05-31 10:05
2020-05-31 09:00;2020-05-31 11:00;DK2;Offshore Wind;163,125000;148,541672;134,666672;160,750000;216,250000;2020-05-31 09:00;2020-05-31 11:00
2020-05-31 10:00;2020-05-31 12:00;DK2;Offshore Wind;189,041672;161,166672;149,875000;215,208328;219,000000;2020-05-31 10:00;2020-05-31 12:00
2020-05-31 11:00;2020-05-31 13:00;DK2;Offshore Wind;214,625000;186,458328;186,458328;230,375000;221,250000;2020-05-31 11:05;2020-05-31 13:05
2020-05-31 12:00;2020-05-31 14:00;DK2;Offshore Wind;234,375000;202,375000;218,458328;213,958328;223,333328;2020-05-31 12:00;2020-05-31 14:00
2020-05-31 13:00;2020-05-31 15:00;DK2;Offshore Wind;249,583328;240,750000;276,375000;263,958344;332,375000;2020-05-31 13:00;2020-05-31 15:00
2020-05-31 14:00;2020-05-31 16:00;DK2;Offshore Wind;282,208344;271,500000;322,041656;358,375000;287,916656;2020-05-31 14:05;2020-05-31 16:05
2020-05-31 15:00;2020-05-31 17:00;DK2;Offshore Wind;239,750000;225,333328;283,541656;267,208344;305,625000;2020-05-31 15:00;2020-05-31 17:00
2020-05-31 16:00;2020-05-31 18:00;DK2;Offshore Wind;198,791672;165,750000;209,791672;239,791672;286,541656;2020-05-31 16:00;2020-05-31 18:00
2020-05-31 17:00;2020-05-31 19:00;DK2;Offshore Wind;209,666672;146,541672;194,041672;222,583328;267,833344;2020-05-31 17:05;2020-05-31 19:05
2020-05-31 18:00;2020-05-31 20:00;DK2;Offshore Wind;209,500000;149,875000;207,416672;234,375000;156,291672;2020-05-31 18:00;2020-05-31 20:00
2020-05-31 19:00;2020-05-31 21:00;DK2;Offshore Wind;219,375000;159,750000;159,333328;160,750000;144,250000;2020-05-31 19:00;2020-05-31 21:00
2020-05-31 20:00;2020-05-31 22:00;DK2;Offshore Wind;236,666672;171,416672;208,708328;157,916672;132,875000;2020-05-31 20:05;2020-05-31 22:05
2020-05-31 21:00;2020-05-31 23:00;DK2;Offshore Wind;230,541672;175,458328;208,250000;173,791672;151,958328;2020-05-31 21:00;2020-05-31 23:00
2020-05-31 22:00;2020-06-01 00:00;DK2;Offshore Wind;220,458328;;237,833328;193,375000;150,416672;2020-05-31 22:00;2020-06-01 00:00
2020-05-31 23:00;2020-06-01 01:00;DK2;Offshore Wind;227,916672;;248,666672;207,583328;154,416672;2020-05-31 23:05;2020-06-01 01:05
2020-06-01 00:00;2020-06-01 02:00;DK2;Offshore Wind;220,625000;;221,791672;180,375000;153,000000;2020-06-01 00:00;2020-06-01 02:00
2020-06-01 01:00;2020-06-01 03:00;DK2;Offshore Wind;204,625000;;193,166672;153,083328;133,708328;2020-06-01 01:00;2020-06-01 03:00
2020-06-01 02:00;2020-06-01 04:00;DK2;Offshore Wind;158,416672;;167,083328;142,708328;83,458336;2020-06-01 02:05;2020-06-01 04:05
2020-06-01 03:00;2020-06-01 05:00;DK2;Offshore Wind;140,125000;;134,666672;104,000000;74,791664;2020-06-01 03:00;2020-06-01 05:00
2020-06-01 04:00;2020-06-01 06:00;DK2;Offshore Wind;126,500000;;115,166664;82,750000;123,166664;2020-06-01 04:00;2020-06-01 06:00
2020-06-01 05:00;2020-06-01 07:00;DK2;Offshore Wind;107,166664;;100,958336;108,833336;92,833336;2020-06-01 05:05;2020-06-01 07:05
2020-06-01 06:00;2020-06-01 08:00;DK2;Offshore Wind;94,208336;84,125000;86,833336;78,583336;89,125000;2020-06-01 06:00;2020-06-01 08:00
2020-06-01 07:00;2020-06-01 09:00;DK2;Offshore Wind;88,458336;88,000000;81,250000;88,000000;113,000000;2020-06-01 07:00;2020-06-01 09:00
2020-06-01 08:00;2020-06-01 10:00;DK2;Offshore Wind;75,000000;84,750000;73,125000;103,250000;78,583336;2020-06-01 08:05;2020-06-01 10:05
2020-06-01 09:00;2020-06-01 11:00;DK2;Offshore Wind;66,916664;78,666664;80,291664;73,333336;66,375000;2020-06-01 09:00;2020-06-01 11:00
2020-06-01 10:00;2020-06-01 12:00;DK2;Offshore Wind;68,416664;67,666664;66,416664;66,000000;55,791668;2020-06-01 10:00;2020-06-01 12:00
2020-06-01 11:00;2020-06-01 13:00;DK2;Offshore Wind;51,375000;57,500000;57,500000;53,916668;42,583332;2020-06-01 11:05;2020-06-01 13:05
2020-06-01 12:00;2020-06-01 14:00;DK2;Offshore Wind;44,833332;48,500000;60,458332;44,541668;27,666666;2020-06-01 12:00;2020-06-01 14:00
2020-06-01 13:00;2020-06-01 15:00;DK2;Offshore Wind;54,916668;23,125000;28,625000;17,583334;16,833334;2020-06-01 13:00;2020-06-01 15:00
2020-06-01 14:00;2020-06-01 16:00;DK2;Offshore Wind;65,208336;31,500000;29,250000;17,125000;27,875000;2020-06-01 14:05;2020-06-01 16:05
2020-06-01 15:00;2020-06-01 17:00;DK2;Offshore Wind;42,541668;31,458334;18,041666;24,541666;16,333334;2020-06-01 15:00;2020-06-01 17:00
2020-06-01 16:00;2020-06-01 18:00;DK2;Offshore Wind;8,458333;10,375000;4,291667;8,000000;1,125000;2020-06-01 16:00;2020-06-01 18:00
2020-06-01 17:00;2020-06-01 19:00;DK2;Offshore Wind;3,958333;3,708333;3,500000;0,916667;0,458333;2020-06-01 17:05;2020-06-01 19:05
2020-06-01 18:00;2020-06-01 20:00;DK2;Offshore Wind;3,500000;3,791667;1,583333;1,000000;0,000000;2020-06-01 18:00;2020-06-01 20:00
2020-06-01 19:00;2020-06-01 21:00;DK2;Offshore Wind;3,250000;5,250000;3,541667;0,875000;0,125000;2020-06-01 19:00;2020-06-01 21:00
2020-06-01 20:00;2020-06-01 22:00;DK2;Offshore Wind;4,041667;9,041667;5,333333;0,625000;0,208333;2020-06-01 20:11;2020-06-01 22:11
2020-06-01 21:00;2020-06-01 23:00;DK2;Offshore Wind;6,291667;10,625000;6,250000;2,833333;2,208333;2020-06-01 20:55;2020-06-01 22:55
2020-06-01 22:00;2020-06-02 00:00;DK2;Offshore Wind;11,666667;;12,583333;8,666667;5,708333;2020-06-01 22:00;2020-06-02 00:00
2020-06-01 23:00;2020-06-02 01:00;DK2;Offshore Wind;25,291666;;21,333334;11,416667;8,958333;2020-06-01 23:05;2020-06-02 01:05
2020-06-02 00:00;2020-06-02 02:00;DK2;Offshore Wind;19,750000;;17,500000;8,833333;7,791667;2020-06-02 00:00;2020-06-02 02:00
2020-06-02 01:00;2020-06-02 03:00;DK2;Offshore Wind;12,041667;;9,583333;6,583333;1,208333;2020-06-02 01:00;2020-06-02 03:00
2020-06-02 02:00;2020-06-02 04:00;DK2;Offshore Wind;17,833334;;7,833333;3,125000;0,375000;2020-06-02 02:05;2020-06-02 04:05
2020-06-02 03:00;2020-06-02 05:00;DK2;Offshore Wind;30,166666;;10,000000;5,041667;3,208333;2020-06-02 03:00;2020-06-02 05:00
2020-06-02 04:00;2020-06-02 06:00;DK2;Offshore Wind;29,958334;;19,250000;15,791667;8,125000;2020-06-02 04:00;2020-06-02 06:00
2020-06-02 05:00;2020-06-02 07:00;DK2;Offshore Wind;25,708334;;24,041666;16,166666;11,208333;2020-06-02 05:05;2020-06-02 07:05
2020-06-02 06:00;2020-06-02 08:00;DK2;Offshore Wind;28,416666;11,250000;23,250000;18,083334;11,250000;2020-06-02 06:00;2020-06-02 08:00
2020-06-02 07:00;2020-06-02 09:00;DK2;Offshore Wind;30,666666;15,750000;24,041666;15,750000;6,916667;2020-06-02 07:00;2020-06-02 09:00
2020-06-02 08:00;2020-06-02 10:00;DK2;Offshore Wind;31,458334;18,541666;25,541666;10,750000;4,541667;2020-06-02 08:05;2020-06-02 10:05
2020-06-02 09:00;2020-06-02 11:00;DK2;Offshore Wind;36,333332;27,416666;28,750000;16,375000;17,916666;2020-06-02 09:00;2020-06-02 11:00
2020-06-02 10:00;2020-06-02 12:00;DK2;Offshore Wind;37,000000;36,833332;41,083332;34,375000;47,791668;2020-06-02 10:00;2020-06-02 12:00
2020-06-02 11:00;2020-06-02 13:00;DK2;Offshore Wind;46,541668;48,166668;48,166668;51,916668;67,833336;2020-06-02 11:05;2020-06-02 13:05
2020-06-02 12:00;2020-06-02 14:00;DK2;Offshore Wind;49,375000;57,958332;47,500000;64,458336;56,625000;2020-06-02 12:00;2020-06-02 14:00
2020-06-02 13:00;2020-06-02 15:00;DK2;Offshore Wind;38,208332;67,750000;58,541668;63,000000;70,375000;2020-06-02 13:00;2020-06-02 15:00
2020-06-02 14:00;2020-06-02 16:00;DK2;Offshore Wind;33,583332;58,500000;52,916668;82,041664;76,541664;2020-06-02 14:05;2020-06-02 16:05
2020-06-02 15:00;2020-06-02 17:00;DK2;Offshore Wind;40,000000;48,583332;60,458332;68,083336;46,125000;2020-06-02 15:00;2020-06-02 17:00
2020-06-02 16:00;2020-06-02 18:00;DK2;Offshore Wind;48,125000;43,416668;54,125000;39,250000;30,125000;2020-06-02 16:00;2020-06-02 18:00
2020-06-02 17:00;2020-06-02 19:00;DK2;Offshore Wind;41,750000;33,250000;25,166666;8,875000;7,791667;2020-06-02 17:05;2020-06-02 19:05
2020-06-02 18:00;2020-06-02 20:00;DK2;Offshore Wind;29,625000;23,083334;12,916667;3,250000;3,166667;2020-06-02 18:00;2020-06-02 20:00
2020-06-02 19:00;2020-06-02 21:00;DK2;Offshore Wind;14,083333;13,875000;11,458333;3,250000;0,416667;2020-06-02 19:00;2020-06-02 21:00
2020-06-02 20:00;2020-06-02 22:00;DK2;Offshore Wind;11,375000;10,125000;7,583333;2,041667;5,916667;2020-06-02 20:05;2020-06-02 22:05
2020-06-02 21:00;2020-06-02 23:00;DK2;Offshore Wind;11,083333;9,041667;5,041667;6,625000;2,833333;2020-06-02 21:00;2020-06-02 23:00
2020-06-02 22:00;2020-06-03 00:00;DK2;Offshore Wind;8,500000;;8,583333;6,208333;3,166667;2020-06-02 22:00;2020-06-03 00:00
2020-06-02 23:00;2020-06-03 01:00;DK2;Offshore Wind;9,333333;;10,625000;13,416667;6,208333;2020-06-02 23:05;2020-06-03 01:05
2020-06-03 00:00;2020-06-03 02:00;DK2;Offshore Wind;10,583333;;13,750000;14,208333;19,375000;2020-06-03 00:00;2020-06-03 02:00
2020-06-03 01:00;2020-06-03 03:00;DK2;Offshore Wind;20,333334;;27,416666;27,125000;32,291668;2020-06-03 01:00;2020-06-03 03:00
2020-06-03 02:00;2020-06-03 04:00;DK2;Offshore Wind;37,041668;;37,083332;37,083332;32,291668;2020-06-03 02:05;2020-06-03 04:05
2020-06-03 03:00;2020-06-03 05:00;DK2;Offshore Wind;47,708332;;42,958332;36,083332;29,708334;2020-06-03 03:00;2020-06-03 05:00
2020-06-03 04:00;2020-06-03 06:00;DK2;Offshore Wind;47,208332;;40,041668;30,125000;25,000000;2020-06-03 04:00;2020-06-03 06:00
2020-06-03 05:00;2020-06-03 07:00;DK2;Offshore Wind;42,333332;;35,625000;28,125000;24,458334;2020-06-03 05:05;2020-06-03 07:05
2020-06-03 06:00;2020-06-03 08:00;DK2;Offshore Wind;42,541668;21,333334;34,666668;28,916666;20,791666;2020-06-03 06:01;2020-06-03 08:01
2020-06-03 07:00;2020-06-03 09:00;DK2;Offshore Wind;43,666668;31,541666;39,750000;31,541666;17,791666;2020-06-03 07:00;2020-06-03 09:00
2020-06-03 08:00;2020-06-03 10:00;DK2;Offshore Wind;48,208332;39,375000;46,625000;28,083334;28,666666;2020-06-03 08:05;2020-06-03 10:05
2020-06-03 09:00;2020-06-03 11:00;DK2;Offshore Wind;61,333332;50,375000;51,791668;42,541668;49,333332;2020-06-03 09:00;2020-06-03 11:00
2020-06-03 10:00;2020-06-03 12:00;DK2;Offshore Wind;77,250000;57,166668;61,500000;63,416668;50,666668;2020-06-03 10:00;2020-06-03 12:00
2020-06-03 11:00;2020-06-03 13:00;DK2;Offshore Wind;89,833336;66,333336;66,333336;78,666664;102,083336;2020-06-03 11:05;2020-06-03 13:05
2020-06-03 12:00;2020-06-03 14:00;DK2;Offshore Wind;115,333336;92,458336;100,416664;123,250000;111,208336;2020-06-03 12:00;2020-06-03 14:00
2020-06-03 13:00;2020-06-03 15:00;DK2;Offshore Wind;149,541672;129,000000;130,125000;141,625000;166,291672;2020-06-03 13:00;2020-06-03 15:00
2020-06-03 14:00;2020-06-03 16:00;DK2;Offshore Wind;204,000000;176,875000;216,541672;199,291672;204,625000;2020-06-03 14:05;2020-06-03 16:05
2020-06-03 15:00;2020-06-03 17:00;DK2;Offshore Wind;261,083344;239,416672;249,583328;244,291672;235,666672;2020-06-03 15:00;2020-06-03 17:00
2020-06-03 16:00;2020-06-03 18:00;DK2;Offshore Wind;306,125000;281,958344;285,458344;262,375000;226,208328;2020-06-03 16:00;2020-06-03 18:00
2020-06-03 17:00;2020-06-03 19:00;DK2;Offshore Wind;306,666656;308,375000;283,375000;249,750000;279,083344;2020-06-03 17:05;2020-06-03 19:05
2020-06-03 18:00;2020-06-03 20:00;DK2;Offshore Wind;279,791656;304,958344;275,416656;276,875000;275,416656;2020-06-03 18:00;2020-06-03 20:00
2020-06-03 19:00;2020-06-03 21:00;DK2;Offshore Wind;256,958344;282,666656;267,916656;262,916656;251,625000;2020-06-03 19:00;2020-06-03 21:00
2020-06-03 20:00;2020-06-03 22:00;DK2;Offshore Wind;274,166656;280,583344;266,875000;228,000000;235,875000;2020-06-03 20:10;2020-06-03 22:10
2020-06-03 21:00;2020-06-03 23:00;DK2;Offshore Wind;276,750000;273,833344;225,666672;230,375000;198,666672;2020-06-03 21:00;2020-06-03 23:00
2020-06-03 22:00;2020-06-04 00:00;DK2;Offshore Wind;224,875000;;228,791672;233,416672;158,083328;2020-06-03 22:00;2020-06-04 00:00
2020-06-03 23:00;2020-06-04 01:00;DK2;Offshore Wind;220,083328;;225,833328;190,375000;189,500000;2020-06-03 23:05;2020-06-04 01:05
2020-06-04 00:00;2020-06-04 02:00;DK2;Offshore Wind;206,333328;;209,750000;198,041672;196,166672;2020-06-04 00:00;2020-06-04 02:00
2020-06-04 01:00;2020-06-04 03:00;DK2;Offshore Wind;176,291672;;206,333328;190,375000;178,625000;2020-06-04 01:00;2020-06-04 03:00
2020-06-04 02:00;2020-06-04 04:00;DK2;Offshore Wind;174,541672;;199,458328;183,041672;174,333328;2020-06-04 02:06;2020-06-04 04:06
2020-06-04 03:00;2020-06-04 05:00;DK2;Offshore Wind;164,583328;;174,875000;164,958328;147,541672;2020-06-04 03:00;2020-06-04 05:00
2020-06-04 04:00;2020-06-04 06:00;DK2;Offshore Wind;165,208328;;161,750000;161,041672;131,333328;2020-06-04 04:00;2020-06-04 06:00
2020-06-04 05:00;2020-06-04 07:00;DK2;Offshore Wind;146,541672;;133,083328;137,625000;104,583336;2020-06-04 05:05;2020-06-04 07:05
2020-06-04 06:00;2020-06-04 08:00;DK2;Offshore Wind;176,750000;86,083336;149,416672;108,541664;81,500000;2020-06-04 06:00;2020-06-04 08:00
2020-06-04 07:00;2020-06-04 09:00;DK2;Offshore Wind;185,500000;84,750000;124,250000;84,750000;83,791664;2020-06-04 07:00;2020-06-04 09:00
2020-06-04 08:00;2020-06-04 10:00;DK2;Offshore Wind;158,833328;88,833336;120,125000;70,208336;47,416668;2020-06-04 08:05;2020-06-04 10:05
2020-06-04 09:00;2020-06-04 11:00;DK2;Offshore Wind;148,208328;103,666664;122,041664;70,750000;62,750000;2020-06-04 09:00;2020-06-04 11:00
2020-06-04 10:00;2020-06-04 12:00;DK2;Offshore Wind;166,208328;117,291664;121,125000;70,583336;56,875000;2020-06-04 10:00;2020-06-04 12:00
2020-06-04 11:00;2020-06-04 13:00;DK2;Offshore Wind;188,583328;146,625000;146,625000;81,166664;189,375000;2020-06-04 11:05;2020-06-04 13:05
2020-06-04 12:00;2020-06-04 14:00;DK2;Offshore Wind;181,291672;164,041672;101,125000;156,750000;163,833328;2020-06-04 12:00;2020-06-04 14:00
2020-06-04 13:00;2020-06-04 15:00;DK2;Offshore Wind;218,708328;213,041672;126,250000;139,541672;170,333328;2020-06-04 13:00;2020-06-04 15:00
2020-06-04 14:00;2020-06-04 16:00;DK2;Offshore Wind;279,333344;214,500000;172,083328;141,541672;230,625000;2020-06-04 14:05;2020-06-04 16:05
2020-06-04 15:00;2020-06-04 17:00;DK2;Offshore Wind;240,958328;179,541672;196,541672;205,750000;177,166672;2020-06-04 15:00;2020-06-04 17:00
2020-06-04 16:00;2020-06-04 18:00;DK2;Offshore Wind;188,041672;100,291664;163,916672;172,541672;23,416666;2020-06-04 16:00;2020-06-04 18:00
2020-06-04 17:00;2020-06-04 19:00;DK2;Offshore Wind;184,500000;89,500000;199,291672;146,125000;74,458336;2020-06-04 17:05;2020-06-04 19:05
2020-06-04 18:00;2020-06-04 20:00;DK2;Offshore Wind;102,791664;114,375000;184,708328;112,208336;75,416664;2020-06-04 18:00;2020-06-04 20:00
2020-06-04 19:00;2020-06-04 21:00;DK2;Offshore Wind;150,375000;121,166664;169,125000;85,500000;160,958328;2020-06-04 19:00;2020-06-04 21:00
2020-06-04 20:00;2020-06-04 22:00;DK2;Offshore Wind;217,125000;73,916664;185,750000;116,875000;272,625000;2020-06-04 20:05;2020-06-04 22:05
2020-06-04 21:00;2020-06-04 23:00;DK2;Offshore Wind;251,333328;80,916664;131,125000;171,083328;205,791672;2020-06-04 21:00;2020-06-04 23:00
2020-06-04 22:00;2020-06-05 00:00;DK2;Offshore Wind;187,250000;;174,083328;181,125000;50,791668;2020-06-04 22:00;2020-06-05 00:00
2020-06-04 23:00;2020-06-05 01:00;DK2;Offshore Wind;231,125000;;179,000000;129,958328;238,791672;2020-06-04 23:05;2020-06-05 01:05
2020-06-05 00:00;2020-06-05 02:00;DK2;Offshore Wind;209,416672;;220,125000;246,791672;238,625000;2020-06-05 00:00;2020-06-05 02:00
2020-06-05 01:00;2020-06-05 03:00;DK2;Offshore Wind;210,458328;;255,791672;253,750000;208,583328;2020-06-05 01:00;2020-06-05 03:00
2020-06-05 02:00;2020-06-05 04:00;DK2;Offshore Wind;216,541672;;253,208328;216,416672;247,916672;2020-06-05 02:05;2020-06-05 04:05
2020-06-05 03:00;2020-06-05 05:00;DK2;Offshore Wind;219,625000;;184,541672;219,333328;228,458328;2020-06-05 03:00;2020-06-05 05:00
2020-06-05 04:00;2020-06-05 06:00;DK2;Offshore Wind;238,791672;;229,583328;242,041672;262,541656;2020-06-05 04:00;2020-06-05 06:00
2020-06-05 05:00;2020-06-05 07:00;DK2;Offshore Wind;206,833328;;215,250000;243,791672;231,333328;2020-06-05 05:05;2020-06-05 07:05
2020-06-05 06:00;2020-06-05 08:00;DK2;Offshore Wind;180,458328;179,750000;199,958328;219,208328;178,666672;2020-06-05 06:00;2020-06-05 08:00
2020-06-05 07:00;2020-06-05 09:00;DK2;Offshore Wind;143,666672;154,541672;176,083328;154,541672;171,208328;2020-06-05 07:00;2020-06-05 09:00
2020-06-05 08:00;2020-06-05 10:00;DK2;Offshore Wind;108,250000;123,291664;131,125000;127,125000;141,541672;2020-06-05 08:05;2020-06-05 10:05
2020-06-05 09:00;2020-06-05 11:00;DK2;Offshore Wind;75,750000;114,208336;109,208336;103,791664;112,708336;2020-06-05 09:00;2020-06-05 11:00
2020-06-05 10:00;2020-06-05 12:00;DK2;Offshore Wind;68,291664;95,125000;95,625000;95,083336;43,083332;2020-06-05 10:00;2020-06-05 12:00
2020-06-05 11:00;2020-06-05 13:00;DK2;Offshore Wind;57,458332;87,791664;87,791664;40,375000;21,416666;2020-06-05 11:05;2020-06-05 13:05
2020-06-05 12:00;2020-06-05 14:00;DK2;Offshore Wind;38,291668;77,500000;64,750000;24,458334;2,208333;2020-06-05 12:00;2020-06-05 14:00
2020-06-05 13:00;2020-06-05 15:00;DK2;Offshore Wind;26,791666;53,750000;42,166668;7,833333;3,583333;2020-06-05 13:00;2020-06-05 15:00
2020-06-05 14:00;2020-06-05 16:00;DK2;Offshore Wind;17,375000;35,250000;33,541668;11,458333;9,000000;2020-06-05 14:05;2020-06-05 16:05
2020-06-05 15:00;2020-06-05 17:00;DK2;Offshore Wind;19,875000;24,875000;18,916666;14,916667;11,291667;2020-06-05 15:00;2020-06-05 17:00
2020-06-05 16:00;2020-06-05 18:00;DK2;Offshore Wind;40,875000;54,125000;43,416668;41,375000;52,166668;2020-06-05 16:00;2020-06-05 18:00
2020-06-05 17:00;2020-06-05 19:00;DK2;Offshore Wind;69,375000;105,500000;94,000000;110,458336;90,625000;2020-06-05 17:05;2020-06-05 19:05
2020-06-05 18:00;2020-06-05 20:00;DK2;Offshore Wind;145,291672;137,916672;174,333328;123,416664;148,666672;2020-06-05 18:00;2020-06-05 20:00
2020-06-05 19:00;2020-06-05 21:00;DK2;Offshore Wind;200,000000;191,666672;224,750000;158,125000;161,791672;2020-06-05 19:00;2020-06-05 21:00
2020-06-05 20:00;2020-06-05 22:00;DK2;Offshore Wind;177,791672;172,750000;200,041672;159,291672;213,500000;2020-06-05 20:05;2020-06-05 22:05
2020-06-05 21:00;2020-06-05 23:00;DK2;Offshore Wind;144,833328;164,041672;233,583328;282,041656;347,333344;2020-06-05 21:00;2020-06-05 23:00
2020-06-05 22:00;2020-06-06 00:00;DK2;Offshore Wind;288,750000;;286,166656;342,166656;251,416672;2020-06-05 22:00;2020-06-06 00:00
2020-06-05 23:00;2020-06-06 01:00;DK2;Offshore Wind;318,458344;;323,500000;323,458344;206,250000;2020-06-05 23:00;2020-06-06 01:00
2020-06-06 00:00;2020-06-06 02:00;DK2;Offshore Wind;332,833344;;331,041656;259,875000;362,375000;2020-06-06 00:00;2020-06-06 02:00
2020-06-06 01:00;2020-06-06 03:00;DK2;Offshore Wind;337,625000;;345,041656;356,833344;364,916656;2020-06-06 01:00;2020-06-06 03:00
2020-06-06 02:00;2020-06-06 04:00;DK2;Offshore Wind;350,791656;;366,291656;367,750000;367,125000;2020-06-06 02:05;2020-06-06 04:05
2020-06-06 03:00;2020-06-06 05:00;DK2;Offshore Wind;353,333344;;358,666656;368,000000;367,208344;2020-06-06 03:00;2020-06-06 05:00
2020-06-06 04:00;2020-06-06 06:00;DK2;Offshore Wind;355,541656;;331,750000;362,916656;358,791656;2020-06-06 04:00;2020-06-06 06:00
2020-06-06 05:00;2020-06-06 07:00;DK2;Offshore Wind;332,041656;;333,500000;342,083344;350,291656;2020-06-06 05:05;2020-06-06 07:05
2020-06-06 06:00;2020-06-06 08:00;DK2;Offshore Wind;361,166656;355,083344;327,083344;347,291656;353,333344;2020-06-06 06:00;2020-06-06 08:00
2020-06-06 07:00;2020-06-06 09:00;DK2;Offshore Wind;355,250000;345,791656;333,166656;345,791656;351,041656;2020-06-06 07:00;2020-06-06 09:00
2020-06-06 08:00;2020-06-06 10:00;DK2;Offshore Wind;324,750000;311,916656;312,458344;315,666656;324,958344;2020-06-06 08:05;2020-06-06 10:05
2020-06-06 09:00;2020-06-06 11:00;DK2;Offshore Wind;307,250000;288,833344;289,875000;291,291656;310,000000;2020-06-06 09:00;2020-06-06 11:00
2020-06-06 10:00;2020-06-06 12:00;DK2;Offshore Wind;286,791656;278,500000;284,666656;288,833344;302,875000;2020-06-06 10:00;2020-06-06 12:00
2020-06-06 11:00;2020-06-06 13:00;DK2;Offshore Wind;281,333344;262,000000;262,000000;264,291656;205,291672;2020-06-06 11:05;2020-06-06 13:05
2020-06-06 12:00;2020-06-06 14:00;DK2;Offshore Wind;242,875000;242,125000;218,000000;210,083328;139,541672;2020-06-06 12:00;2020-06-06 14:00
2020-06-06 13:00;2020-06-06 15:00;DK2;Offshore Wind;185,666672;179,000000;188,000000;161,250000;89,250000;2020-06-06 13:00;2020-06-06 15:00
2020-06-06 14:00;2020-06-06 16:00;DK2;Offshore Wind;184,625000;156,958328;217,833328;63,750000;50,916668;2020-06-06 14:05;2020-06-06 16:05
2020-06-06 15:00;2020-06-06 17:00;DK2;Offshore Wind;146,125000;125,708336;210,791672;165,791672;255,708328;2020-06-06 15:00;2020-06-06 17:00
2020-06-06 16:00;2020-06-06 18:00;DK2;Offshore Wind;92,833336;76,125000;131,750000;178,875000;165,166672;2020-06-06 16:00;2020-06-06 18:00
2020-06-06 17:00;2020-06-06 19:00;DK2;Offshore Wind;147,000000;69,375000;61,750000;86,083336;75,125000;2020-06-06 17:05;2020-06-06 19:05
2020-06-06 18:00;2020-06-06 20:00;DK2;Offshore Wind;208,250000;130,916672;43,708332;65,375000;87,625000;2020-06-06 18:00;2020-06-06 20:00
2020-06-06 19:00;2020-06-06 21:00;DK2;Offshore Wind;103,250000;152,916672;67,250000;80,333336;43,208332;2020-06-06 19:00;2020-06-06 21:00
2020-06-06 20:00;2020-06-06 22:00;DK2;Offshore Wind;61,166668;112,333336;64,375000;26,541666;0,625000;2020-06-06 20:05;2020-06-06 22:05
2020-06-06 21:00;2020-06-06 23:00;DK2;Offshore Wind;62,250000;114,166664;50,083332;14,333333;43,125000;2020-06-06 21:00;2020-06-06 23:00
2020-06-06 22:00;2020-06-07 00:00;DK2;Offshore Wind;77,458336;;66,250000;68,750000;82,791664;2020-06-06 22:00;2020-06-07 00:00
2020-06-06 23:00;2020-06-07 01:00;DK2;Offshore Wind;98,833336;;109,625000;103,833336;102,791664;2020-06-06 23:06;2020-06-07 01:06
2020-06-07 00:00;2020-06-07 02:00;DK2;Offshore Wind;126,291664;;104,833336;121,000000;109,875000;2020-06-07 00:00;2020-06-07 02:00
2020-06-07 01:00;2020-06-07 03:00;DK2;Offshore Wind;148,750000;;106,208336;128,916672;116,666664;2020-06-07 01:00;2020-06-07 03:00
2020-06-07 02:00;2020-06-07 04:00;DK2;Offshore Wind;152,125000;;144,750000;124,666664;173,541672;2020-06-07 02:05;2020-06-07 04:05
2020-06-07 03:00;2020-06-07 05:00;DK2;Offshore Wind;138,000000;;100,708336;90,083336;130,708328;2020-06-07 03:00;2020-06-07 05:00
2020-06-07 04:00;2020-06-07 06:00;DK2;Offshore Wind;119,250000;;120,041664;132,250000;130,333328;2020-06-07 04:00;2020-06-07 06:00
2020-06-07 05:00;2020-06-07 07:00;DK2;Offshore Wind;92,708336;;95,791664;111,708336;107,708336;2020-06-07 05:05;2020-06-07 07:05
2020-06-07 06:00;2020-06-07 08:00;DK2;Offshore Wind;86,458336;66,708336;89,416664;101,500000;61,541668;2020-06-07 06:00;2020-06-07 08:00
2020-06-07 07:00;2020-06-07 09:00;DK2;Offshore Wind;84,166664;50,000000;77,541664;50,000000;37,000000;2020-06-07 07:00;2020-06-07 09:00
2020-06-07 08:00;2020-06-07 10:00;DK2;Offshore Wind;71,416664;33,833332;57,916668;22,416666;22,125000;2020-06-07 08:05;2020-06-07 10:05
2020-06-07 09:00;2020-06-07 11:00;DK2;Offshore Wind;46,708332;34,875000;41,708332;24,166666;39,208332;2020-06-07 09:00;2020-06-07 11:00
