HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2020-05-25 19:00;2020-05-25 21:00;DK2;256,160004;34,349998
2020-05-25 18:00;2020-05-25 20:00;DK2;285,769989;38,320000
2020-05-25 17:00;2020-05-25 19:00;DK2;194,490005;26,080000
2020-05-25 16:00;2020-05-25 18:00;DK2;175,470001;23,530001
2020-05-25 15:00;2020-05-25 17:00;DK2;140,940002;18,900000
2020-05-25 14:00;2020-05-25 16:00;DK2;117,449997;15,750000
2020-05-25 13:00;2020-05-25 15:00;DK2;104,400002;14,000000
2020-05-25 12:00;2020-05-25 14:00;DK2;107,239998;14,380000
2020-05-25 11:00;2020-05-25 13:00;DK2;115,370003;15,470000
2020-05-25 10:00;2020-05-25 12:00;DK2;130,500000;17,500000
2020-05-25 09:00;2020-05-25 11:00;DK2;156,160004;20,940001
2020-05-25 08:00;2020-05-25 10:00;DK2;149,149994;20,000000
2020-05-25 07:00;2020-05-25 09:00;DK2;156,009995;20,920000
2020-05-25 06:00;2020-05-25 08:00;DK2;178,460007;23,930000
2020-05-25 05:00;2020-05-25 07:00;DK2;157,279999;21,090000
2020-05-25 04:00;2020-05-25 06:00;DK2;119,470001;16,020000
2020-05-25 03:00;2020-05-25 05:00;DK2;74,500000;9,990000
2020-05-25 02:00;2020-05-25 04:00;DK2;57,650002;7,730000
2020-05-25 01:00;2020-05-25 03:00;DK2;56,599998;7,590000
2020-05-25 00:00;2020-05-25 02:00;DK2;59,880001;8,030000
2020-05-24 23:00;2020-05-25 01:00;DK2;59,360001;7,960000
2020-05-24 22:00;2020-05-25 00:00;DK2;63,980000;8,580000
2020-05-24 21:00;2020-05-24 23:00;DK2;59,660000;8,000000
2020-05-24 20:00;2020-05-24 22:00;DK2;121,629997;16,309999
2020-05-24 19:00;2020-05-24 21:00;DK2;107,309998;14,390000
2020-05-24 18:00;2020-05-24 20:00;DK2;104,400002;14,000000
2020-05-24 17:00;2020-05-24 19:00;DK2;59,880001;8,030000
2020-05-24 16:00;2020-05-24 18:00;DK2;11,480000;1,540000
2020-05-24 15:00;2020-05-24 17:00;DK2;-47,650002;-6,390000
2020-05-24 14:00;2020-05-24 16:00;DK2;-57,570000;-7,720000
2020-05-24 13:00;2020-05-24 15:00;DK2;-59,060001;-7,920000
2020-05-24 12:00;2020-05-24 14:00;DK2;-47,060001;-6,310000
2020-05-24 11:00;2020-05-24 13:00;DK2;-30,650000;-4,110000
2020-05-24 10:00;2020-05-24 12:00;DK2;-25,209999;-3,380000
2020-05-24 09:00;2020-05-24 11:00;DK2;-22,820000;-3,060000
2020-05-24 08:00;2020-05-24 10:00;DK2;-29,830000;-4,000000
2020-05-24 07:00;2020-05-24 09:00;DK2;-37,290001;-5,000000
2020-05-24 06:00;2020-05-24 08:00;DK2;-51,230000;-6,870000
2020-05-24 05:00;2020-05-24 07:00;DK2;-90,830002;-12,180000
2020-05-24 04:00;2020-05-24 06:00;DK2;-86,730003;-11,630000
2020-05-24 03:00;2020-05-24 05:00;DK2;-50,930000;-6,830000
2020-05-24 02:00;2020-05-24 04:00;DK2;-50,560001;-6,780000
2020-05-24 01:00;2020-05-24 03:00;DK2;-102,610001;-13,760000
2020-05-24 00:00;2020-05-24 02:00;DK2;-65,400002;-8,770000
2020-05-23 23:00;2020-05-24 01:00;DK2;-18,200001;-2,440000
2020-05-23 22:00;2020-05-24 00:00;DK2;13,720000;1,840000
2020-05-23 21:00;2020-05-23 23:00;DK2;104,349998;13,990000
2020-05-23 20:00;2020-05-23 22:00;DK2;108,599998;14,560000
2020-05-23 19:00;2020-05-23 21:00;DK2;103,980003;13,940000
2020-05-23 18:00;2020-05-23 20:00;DK2;104,720001;14,040000
2020-05-23 17:00;2020-05-23 19:00;DK2;91,000000;12,200000
2020-05-23 16:00;2020-05-23 18:00;DK2;59,750000;8,010000
2020-05-23 15:00;2020-05-23 17:00;DK2;5,590000;0,750000
2020-05-23 14:00;2020-05-23 16:00;DK2;-2,830000;-0,380000
2020-05-23 13:00;2020-05-23 15:00;DK2;-7,010000;-0,940000
2020-05-23 12:00;2020-05-23 14:00;DK2;0,070000;0,010000
2020-05-23 11:00;2020-05-23 13:00;DK2;34,610001;4,640000
2020-05-23 10:00;2020-05-23 12:00;DK2;94,730003;12,700000
2020-05-23 09:00;2020-05-23 11:00;DK2;94,209999;12,630000
2020-05-23 08:00;2020-05-23 10:00;DK2;115,839996;15,530000
2020-05-23 07:00;2020-05-23 09:00;DK2;124,709999;16,719999
2020-05-23 06:00;2020-05-23 08:00;DK2;123,589996;16,570000
2020-05-23 05:00;2020-05-23 07:00;DK2;112,410004;15,070000
2020-05-23 04:00;2020-05-23 06:00;DK2;92,269997;12,370000
2020-05-23 03:00;2020-05-23 05:00;DK2;70,860001;9,500000
2020-05-23 02:00;2020-05-23 04:00;DK2;69,889999;9,370000
2020-05-23 01:00;2020-05-23 03:00;DK2;65,040001;8,720000
2020-05-23 00:00;2020-05-23 02:00;DK2;81,080002;10,870000
2020-05-22 23:00;2020-05-23 01:00;DK2;85,629997;11,480000
2020-05-22 22:00;2020-05-23 00:00;DK2;104,500000;14,010000
2020-05-22 21:00;2020-05-22 23:00;DK2;152,679993;20,469999
2020-05-22 20:00;2020-05-22 22:00;DK2;170,130005;22,809999
2020-05-22 19:00;2020-05-22 21:00;DK2;165,580002;22,200001
2020-05-22 18:00;2020-05-22 20:00;DK2;174,160004;23,350000
2020-05-22 17:00;2020-05-22 19:00;DK2;176,839996;23,709999
2020-05-22 16:00;2020-05-22 18:00;DK2;171,399994;22,980000
2020-05-22 15:00;2020-05-22 17:00;DK2;164,610001;22,070000
2020-05-22 14:00;2020-05-22 16:00;DK2;136,860001;18,350000
2020-05-22 13:00;2020-05-22 15:00;DK2;128,809998;17,270000
2020-05-22 12:00;2020-05-22 14:00;DK2;120,010002;16,090000
2020-05-22 11:00;2020-05-22 13:00;DK2;108,669998;14,570000
2020-05-22 10:00;2020-05-22 12:00;DK2;109,570000;14,690000
2020-05-22 09:00;2020-05-22 11:00;DK2;108,820000;14,590000
2020-05-22 08:00;2020-05-22 10:00;DK2;122,989998;16,490000
2020-05-22 07:00;2020-05-22 09:00;DK2;158,119995;21,200001
2020-05-22 06:00;2020-05-22 08:00;DK2;163,490005;21,920000
2020-05-22 05:00;2020-05-22 07:00;DK2;163,639999;21,940001
2020-05-22 04:00;2020-05-22 06:00;DK2;155,360001;20,830000
2020-05-22 03:00;2020-05-22 05:00;DK2;117,470001;15,750000
2020-05-22 02:00;2020-05-22 04:00;DK2;105,540001;14,150000
2020-05-22 01:00;2020-05-22 03:00;DK2;104,570000;14,020000
2020-05-22 00:00;2020-05-22 02:00;DK2;115,610001;15,500000
2020-05-21 23:00;2020-05-22 01:00;DK2;127,019997;17,030001
2020-05-21 22:00;2020-05-22 00:00;DK2;149,169998;20,000000
2020-05-21 21:00;2020-05-21 23:00;DK2;169,869995;22,780001
2020-05-21 20:00;2020-05-21 22:00;DK2;179,860001;24,120001
2020-05-21 19:00;2020-05-21 21:00;DK2;220,130005;29,520000
2020-05-21 18:00;2020-05-21 20:00;DK2;318,119995;42,660000
2020-05-21 17:00;2020-05-21 19:00;DK2;221,169998;29,660000
2020-05-21 16:00;2020-05-21 18:00;DK2;164,729996;22,090000
2020-05-21 15:00;2020-05-21 17:00;DK2;134,229996;18,000000
2020-05-21 14:00;2020-05-21 16:00;DK2;115,360001;15,470000
2020-05-21 13:00;2020-05-21 15:00;DK2;103,650002;13,900000
2020-05-21 12:00;2020-05-21 14:00;DK2;90,980003;12,200000
2020-05-21 11:00;2020-05-21 13:00;DK2;99,099998;13,290000
2020-05-21 10:00;2020-05-21 12:00;DK2;110,440002;14,810000
2020-05-21 09:00;2020-05-21 11:00;DK2;111,260002;14,920000
2020-05-21 08:00;2020-05-21 10:00;DK2;110,510002;14,820000
2020-05-21 07:00;2020-05-21 09:00;DK2;120,209999;16,120001
2020-05-21 06:00;2020-05-21 08:00;DK2;145,860001;19,559999
2020-05-21 05:00;2020-05-21 07:00;DK2;147,419998;19,770000
2020-05-21 04:00;2020-05-21 06:00;DK2;133,110001;17,850000
2020-05-21 03:00;2020-05-21 05:00;DK2;120,650002;16,180000
2020-05-21 02:00;2020-05-21 04:00;DK2;125,580002;16,840000
2020-05-21 01:00;2020-05-21 03:00;DK2;124,830002;16,740000
2020-05-21 00:00;2020-05-21 02:00;DK2;128,929993;17,290001
2020-05-20 23:00;2020-05-21 01:00;DK2;149,210007;20,010000
2020-05-20 22:00;2020-05-21 00:00;DK2;159,360001;21,370001
2020-05-20 21:00;2020-05-20 23:00;DK2;171,070007;22,940001
2020-05-20 20:00;2020-05-20 22:00;DK2;264,130005;35,419998
2020-05-20 19:00;2020-05-20 21:00;DK2;349,739990;46,900002
2020-05-20 18:00;2020-05-20 20:00;DK2;419,829987;56,299999
2020-05-20 17:00;2020-05-20 19:00;DK2;332,440002;44,580002
2020-05-20 16:00;2020-05-20 18:00;DK2;253,320007;33,970001
2020-05-20 15:00;2020-05-20 17:00;DK2;191,130005;25,629999
2020-05-20 14:00;2020-05-20 16:00;DK2;246,160004;33,009998
2020-05-20 13:00;2020-05-20 15:00;DK2;246,460007;33,049999
2020-05-20 12:00;2020-05-20 14:00;DK2;261,220001;35,029999
2020-05-20 11:00;2020-05-20 13:00;DK2;335,420013;44,980000
2020-05-20 10:00;2020-05-20 12:00;DK2;339,149994;45,480000
2020-05-20 09:00;2020-05-20 11:00;DK2;349,589996;46,880001
2020-05-20 08:00;2020-05-20 10:00;DK2;370,920013;49,740002
2020-05-20 07:00;2020-05-20 09:00;DK2;372,559998;49,959999
2020-05-20 06:00;2020-05-20 08:00;DK2;425,049988;57,000000
2020-05-20 05:00;2020-05-20 07:00;DK2;422,739990;56,689999
2020-05-20 04:00;2020-05-20 06:00;DK2;334,299988;44,830002
2020-05-20 03:00;2020-05-20 05:00;DK2;173,380005;23,250000
2020-05-20 02:00;2020-05-20 04:00;DK2;154,139999;20,670000
2020-05-20 01:00;2020-05-20 03:00;DK2;160,779999;21,559999
2020-05-20 00:00;2020-05-20 02:00;DK2;160,919998;21,580000
2020-05-19 23:00;2020-05-20 01:00;DK2;166,669998;22,350000
2020-05-19 22:00;2020-05-20 00:00;DK2;158,389999;21,240000
2020-05-19 21:00;2020-05-19 23:00;DK2;172,830002;23,180000
2020-05-19 20:00;2020-05-19 22:00;DK2;216,740005;29,070000
2020-05-19 19:00;2020-05-19 21:00;DK2;301,809998;40,480000
2020-05-19 18:00;2020-05-19 20:00;DK2;372,649994;49,980000
2020-05-19 17:00;2020-05-19 19:00;DK2;317,989990;42,650002
2020-05-19 16:00;2020-05-19 18:00;DK2;213,759995;28,670000
2020-05-19 15:00;2020-05-19 17:00;DK2;165,070007;22,139999
2020-05-19 14:00;2020-05-19 16:00;DK2;141,889999;19,030001
2020-05-19 13:00;2020-05-19 15:00;DK2;132,860001;17,820000
2020-05-19 12:00;2020-05-19 14:00;DK2;132,039993;17,709999
2020-05-19 11:00;2020-05-19 13:00;DK2;135,619995;18,190001
2020-05-19 10:00;2020-05-19 12:00;DK2;143,970001;19,309999
2020-05-19 09:00;2020-05-19 11:00;DK2;150,089996;20,129999
2020-05-19 08:00;2020-05-19 10:00;DK2;149,639999;20,070000
2020-05-19 07:00;2020-05-19 09:00;DK2;171,190002;22,959999
2020-05-19 06:00;2020-05-19 08:00;DK2;210,110001;28,180000
2020-05-19 05:00;2020-05-19 07:00;DK2;194,149994;26,040001
2020-05-19 04:00;2020-05-19 06:00;DK2;165,970001;22,260000
2020-05-19 03:00;2020-05-19 05:00;DK2;138,160004;18,530001
2020-05-19 02:00;2020-05-19 04:00;DK2;126,820000;17,010000
2020-05-19 01:00;2020-05-19 03:00;DK2;117,360001;15,740000
2020-05-19 00:00;2020-05-19 02:00;DK2;120,489998;16,160000
2020-05-18 23:00;2020-05-19 01:00;DK2;120,260002;16,129999
2020-05-18 22:00;2020-05-19 00:00;DK2;127,120003;17,049999
2020-05-18 21:00;2020-05-18 23:00;DK2;156,880005;21,040001
2020-05-18 20:00;2020-05-18 22:00;DK2;178,869995;23,990000
2020-05-18 19:00;2020-05-18 21:00;DK2;194,460007;26,080000
2020-05-18 18:00;2020-05-18 20:00;DK2;237,850006;31,900000
2020-05-18 17:00;2020-05-18 19:00;DK2;193,490005;25,950001
2020-05-18 16:00;2020-05-18 18:00;DK2;170,070007;22,809999
2020-05-18 15:00;2020-05-18 17:00;DK2;142,190002;19,070000
2020-05-18 14:00;2020-05-18 16:00;DK2;100,209999;13,440000
2020-05-18 13:00;2020-05-18 15:00;DK2;95,809998;12,850000
2020-05-18 12:00;2020-05-18 14:00;DK2;98,870003;13,260000
2020-05-18 11:00;2020-05-18 13:00;DK2;104,680000;14,040000
2020-05-18 10:00;2020-05-18 12:00;DK2;114,529999;15,360000
2020-05-18 09:00;2020-05-18 11:00;DK2;126,010002;16,900000
2020-05-18 08:00;2020-05-18 10:00;DK2;140,990005;18,910000
2020-05-18 07:00;2020-05-18 09:00;DK2;171,190002;22,959999
2020-05-18 06:00;2020-05-18 08:00;DK2;223,009995;29,910000
2020-05-18 05:00;2020-05-18 07:00;DK2;208,320007;27,940001
2020-05-18 04:00;2020-05-18 06:00;DK2;186,100006;24,959999
2020-05-18 03:00;2020-05-18 05:00;DK2;134,059998;17,980000
2020-05-18 02:00;2020-05-18 04:00;DK2;104,160004;13,970000
2020-05-18 01:00;2020-05-18 03:00;DK2;96,559998;12,950000
2020-05-18 00:00;2020-05-18 02:00;DK2;104,459999;14,010000
2020-05-17 23:00;2020-05-18 01:00;DK2;95,440002;12,800000
2020-05-17 22:00;2020-05-18 00:00;DK2;95,660004;12,830000
2020-05-17 21:00;2020-05-17 23:00;DK2;153,149994;20,540001
2020-05-17 20:00;2020-05-17 22:00;DK2;173,130005;23,219999
2020-05-17 19:00;2020-05-17 21:00;DK2;178,570007;23,950001
2020-05-17 18:00;2020-05-17 20:00;DK2;165,380005;22,180000
2020-05-17 17:00;2020-05-17 19:00;DK2;152,919998;20,510000
2020-05-17 16:00;2020-05-17 18:00;DK2;119,669998;16,049999
2020-05-17 15:00;2020-05-17 17:00;DK2;47,790001;6,410000
2020-05-17 14:00;2020-05-17 16:00;DK2;-15,360000;-2,060000
2020-05-17 13:00;2020-05-17 15:00;DK2;-111,099998;-14,900000
2020-05-17 12:00;2020-05-17 14:00;DK2;-112,139999;-15,040000
2020-05-17 11:00;2020-05-17 13:00;DK2;-38,700001;-5,190000
2020-05-17 10:00;2020-05-17 12:00;DK2;7,160000;0,960000
2020-05-17 09:00;2020-05-17 11:00;DK2;0,600000;0,080000
2020-05-17 08:00;2020-05-17 10:00;DK2;14,690000;1,970000
2020-05-17 07:00;2020-05-17 09:00;DK2;60,250000;8,080000
2020-05-17 06:00;2020-05-17 08:00;DK2;86,570000;11,610000
2020-05-17 05:00;2020-05-17 07:00;DK2;88,730003;11,900000
2020-05-17 04:00;2020-05-17 06:00;DK2;63,529999;8,520000
2020-05-17 03:00;2020-05-17 05:00;DK2;60,099998;8,060000
2020-05-17 02:00;2020-05-17 04:00;DK2;60,250000;8,080000
2020-05-17 01:00;2020-05-17 03:00;DK2;62,330002;8,360000
2020-05-17 00:00;2020-05-17 02:00;DK2;63,150002;8,470000
2020-05-16 23:00;2020-05-17 01:00;DK2;67,330002;9,030000
2020-05-16 22:00;2020-05-17 00:00;DK2;72,919998;9,780000
2020-05-16 21:00;2020-05-16 23:00;DK2;172,080002;23,080000
2020-05-16 20:00;2020-05-16 22:00;DK2;197,580002;26,500000
2020-05-16 19:00;2020-05-16 21:00;DK2;219,360001;29,420000
2020-05-16 18:00;2020-05-16 20:00;DK2;213,089996;28,580000
2020-05-16 17:00;2020-05-16 19:00;DK2;194,529999;26,090000
2020-05-16 16:00;2020-05-16 18:00;DK2;152,029999;20,389999
2020-05-16 15:00;2020-05-16 17:00;DK2;108,110001;14,500000
2020-05-16 14:00;2020-05-16 16:00;DK2;63,529999;8,520000
2020-05-16 13:00;2020-05-16 15:00;DK2;62,110001;8,330000
2020-05-16 12:00;2020-05-16 14:00;DK2;63,150002;8,470000
2020-05-16 11:00;2020-05-16 13:00;DK2;65,760002;8,820000
2020-05-16 10:00;2020-05-16 12:00;DK2;69,559998;9,330000
2020-05-16 09:00;2020-05-16 11:00;DK2;73,370003;9,840000
2020-05-16 08:00;2020-05-16 10:00;DK2;75,160004;10,080000
2020-05-16 07:00;2020-05-16 09:00;DK2;75,830002;10,170000
2020-05-16 06:00;2020-05-16 08:00;DK2;73,440002;9,850000
2020-05-16 05:00;2020-05-16 07:00;DK2;63,750000;8,550000
2020-05-16 04:00;2020-05-16 06:00;DK2;64,639999;8,670000
2020-05-16 03:00;2020-05-16 05:00;DK2;65,309998;8,760000
2020-05-16 02:00;2020-05-16 04:00;DK2;65,089996;8,730000
2020-05-16 01:00;2020-05-16 03:00;DK2;67,400002;9,040000
2020-05-16 00:00;2020-05-16 02:00;DK2;68,000000;9,120000
2020-05-15 23:00;2020-05-16 01:00;DK2;72,769997;9,760000
2020-05-15 22:00;2020-05-16 00:00;DK2;78,510002;10,530000
2020-05-15 21:00;2020-05-15 23:00;DK2;140,649994;18,860001
2020-05-15 20:00;2020-05-15 22:00;DK2;162,949997;21,850000
2020-05-15 19:00;2020-05-15 21:00;DK2;188,300003;25,250000
2020-05-15 18:00;2020-05-15 20:00;DK2;193,149994;25,900000
2020-05-15 17:00;2020-05-15 19:00;DK2;185,839996;24,920000
2020-05-15 16:00;2020-05-15 18:00;DK2;164,440002;22,049999
2020-05-15 15:00;2020-05-15 17:00;DK2;149,080002;19,990000
2020-05-15 14:00;2020-05-15 16:00;DK2;134,240005;18,000000
2020-05-15 13:00;2020-05-15 15:00;DK2;134,240005;18,000000
2020-05-15 12:00;2020-05-15 14:00;DK2;137,589996;18,450001
2020-05-15 11:00;2020-05-15 13:00;DK2;138,940002;18,629999
2020-05-15 10:00;2020-05-15 12:00;DK2;148,850006;19,959999
2020-05-15 09:00;2020-05-15 11:00;DK2;161,080002;21,600000
2020-05-15 08:00;2020-05-15 10:00;DK2;168,910004;22,650000
2020-05-15 07:00;2020-05-15 09:00;DK2;171,520004;23,000000
2020-05-15 06:00;2020-05-15 08:00;DK2;208,589996;27,969999
2020-05-15 05:00;2020-05-15 07:00;DK2;204,259995;27,389999
2020-05-15 04:00;2020-05-15 06:00;DK2;179,580002;24,080000
2020-05-15 03:00;2020-05-15 05:00;DK2;146,990005;19,709999
2020-05-15 02:00;2020-05-15 04:00;DK2;127,300003;17,070000
2020-05-15 01:00;2020-05-15 03:00;DK2;127,300003;17,070000
2020-05-15 00:00;2020-05-15 02:00;DK2;127,000000;17,030001
2020-05-14 23:00;2020-05-15 01:00;DK2;130,729996;17,530001
2020-05-14 22:00;2020-05-15 00:00;DK2;142,070007;19,049999
2020-05-14 21:00;2020-05-14 23:00;DK2;163,210007;21,889999
2020-05-14 20:00;2020-05-14 22:00;DK2;187,889999;25,200001
2020-05-14 19:00;2020-05-14 21:00;DK2;201,750000;27,059999
2020-05-14 18:00;2020-05-14 20:00;DK2;224,270004;30,080000
2020-05-14 17:00;2020-05-14 19:00;DK2;216,139999;28,990000
2020-05-14 16:00;2020-05-14 18:00;DK2;200,559998;26,900000
2020-05-14 15:00;2020-05-14 17:00;DK2;174,610001;23,420000
2020-05-14 14:00;2020-05-14 16:00;DK2;147,919998;19,840000
2020-05-14 13:00;2020-05-14 15:00;DK2;143,899994;19,299999
2020-05-14 12:00;2020-05-14 14:00;DK2;146,279999;19,620001
2020-05-14 11:00;2020-05-14 13:00;DK2;145,389999;19,500000
2020-05-14 10:00;2020-05-14 12:00;DK2;158,960007;21,320000
2020-05-14 09:00;2020-05-14 11:00;DK2;171,479996;23,000000
2020-05-14 08:00;2020-05-14 10:00;DK2;181,029999;24,280001
2020-05-14 07:00;2020-05-14 09:00;DK2;204,589996;27,440001
2020-05-14 06:00;2020-05-14 08:00;DK2;329,619995;44,209999
2020-05-14 05:00;2020-05-14 07:00;DK2;295,320007;39,610001
2020-05-14 04:00;2020-05-14 06:00;DK2;173,940002;23,330000
2020-05-14 03:00;2020-05-14 05:00;DK2;141,880005;19,030001
2020-05-14 02:00;2020-05-14 04:00;DK2;135,470001;18,170000
2020-05-14 01:00;2020-05-14 03:00;DK2;126,449997;16,959999
2020-05-14 00:00;2020-05-14 02:00;DK2;124,879997;16,750000
2020-05-13 23:00;2020-05-14 01:00;DK2;133,529999;17,910000
2020-05-13 22:00;2020-05-14 00:00;DK2;135,320007;18,150000
2020-05-13 21:00;2020-05-13 23:00;DK2;149,600006;20,059999
2020-05-13 20:00;2020-05-13 22:00;DK2;178,309998;23,910000
2020-05-13 19:00;2020-05-13 21:00;DK2;222,759995;29,870001
2020-05-13 18:00;2020-05-13 20:00;DK2;249,830002;33,500000
2020-05-13 17:00;2020-05-13 19:00;DK2;317,399994;42,560001
2020-05-13 16:00;2020-05-13 18:00;DK2;311,059998;41,709999
2020-05-13 15:00;2020-05-13 17:00;DK2;260,119995;34,880001
2020-05-13 14:00;2020-05-13 16:00;DK2;211,279999;28,330000
2020-05-13 13:00;2020-05-13 15:00;DK2;214,190002;28,719999
2020-05-13 12:00;2020-05-13 14:00;DK2;214,779999;28,799999
2020-05-13 11:00;2020-05-13 13:00;DK2;227,389999;30,490000
2020-05-13 10:00;2020-05-13 12:00;DK2;241,929993;32,439999
2020-05-13 09:00;2020-05-13 11:00;DK2;253,559998;34,000000
2020-05-13 08:00;2020-05-13 10:00;DK2;266,910004;35,790001
2020-05-13 07:00;2020-05-13 09:00;DK2;266,989990;35,799999
2020-05-13 06:00;2020-05-13 08:00;DK2;321,350006;43,090000
2020-05-13 05:00;2020-05-13 07:00;DK2;325,750000;43,680000
2020-05-13 04:00;2020-05-13 06:00;DK2;239,320007;32,090000
2020-05-13 03:00;2020-05-13 05:00;DK2;168,389999;22,580000
2020-05-13 02:00;2020-05-13 04:00;DK2;150,350006;20,160000
2020-05-13 01:00;2020-05-13 03:00;DK2;148,929993;19,969999
2020-05-13 00:00;2020-05-13 02:00;DK2;152,580002;20,459999
2020-05-12 23:00;2020-05-13 01:00;DK2;164,440002;22,049999
2020-05-12 22:00;2020-05-13 00:00;DK2;178,389999;23,920000
2020-05-12 21:00;2020-05-12 23:00;DK2;176,059998;23,600000
2020-05-12 20:00;2020-05-12 22:00;DK2;187,619995;25,150000
2020-05-12 19:00;2020-05-12 21:00;DK2;197,839996;26,520000
2020-05-12 18:00;2020-05-12 20:00;DK2;214,550003;28,760000
2020-05-12 17:00;2020-05-12 19:00;DK2;207,610001;27,830000
2020-05-12 16:00;2020-05-12 18:00;DK2;188,589996;25,280001
2020-05-12 15:00;2020-05-12 17:00;DK2;160,610001;21,530001
2020-05-12 14:00;2020-05-12 16:00;DK2;127,570000;17,100000
2020-05-12 13:00;2020-05-12 15:00;DK2;127,190002;17,049999
2020-05-12 12:00;2020-05-12 14:00;DK2;127,040001;17,030001
2020-05-12 11:00;2020-05-12 13:00;DK2;134,500000;18,030001
2020-05-12 10:00;2020-05-12 12:00;DK2;149,199997;20,000000
2020-05-12 09:00;2020-05-12 11:00;DK2;164,119995;22,000000
2020-05-12 08:00;2020-05-12 10:00;DK2;168,149994;22,540001
2020-05-12 07:00;2020-05-12 09:00;DK2;179,039993;24,000000
2020-05-12 06:00;2020-05-12 08:00;DK2;199,029999;26,680000
2020-05-12 05:00;2020-05-12 07:00;DK2;248,869995;33,360001
2020-05-12 04:00;2020-05-12 06:00;DK2;197,910004;26,530001
2020-05-12 03:00;2020-05-12 05:00;DK2;143,979996;19,299999
2020-05-12 02:00;2020-05-12 04:00;DK2;125,629997;16,840000
2020-05-12 01:00;2020-05-12 03:00;DK2;127,190002;17,049999
2020-05-12 00:00;2020-05-12 02:00;DK2;134,729996;18,059999
2020-05-11 23:00;2020-05-12 01:00;DK2;141,220001;18,930000
2020-05-11 22:00;2020-05-12 00:00;DK2;159,639999;21,400000
2020-05-11 21:00;2020-05-11 23:00;DK2;149,279999;20,010000
2020-05-11 20:00;2020-05-11 22:00;DK2;163,009995;21,850000
2020-05-11 19:00;2020-05-11 21:00;DK2;178,820007;23,969999
2020-05-11 18:00;2020-05-11 20:00;DK2;165,910004;22,240000
2020-05-11 17:00;2020-05-11 19:00;DK2;164,119995;22,000000
2020-05-11 16:00;2020-05-11 18:00;DK2;136,750000;18,330000
2020-05-11 15:00;2020-05-11 17:00;DK2;103,620003;13,890000
2020-05-11 14:00;2020-05-11 16:00;DK2;60,200001;8,070000
2020-05-11 13:00;2020-05-11 15:00;DK2;59,759998;8,010000
2020-05-11 12:00;2020-05-11 14:00;DK2;64,980003;8,710000
2020-05-11 11:00;2020-05-11 13:00;DK2;105,559998;14,150000
2020-05-11 10:00;2020-05-11 12:00;DK2;122,790001;16,459999
2020-05-11 09:00;2020-05-11 11:00;DK2;142,270004;19,070000
2020-05-11 08:00;2020-05-11 10:00;DK2;150,250000;20,139999
2020-05-11 07:00;2020-05-11 09:00;DK2;167,850006;22,500000
2020-05-11 06:00;2020-05-11 08:00;DK2;186,130005;24,950001
2020-05-11 05:00;2020-05-11 07:00;DK2;169,050003;22,660000
2020-05-11 04:00;2020-05-11 06:00;DK2;141,449997;18,959999
2020-05-11 03:00;2020-05-11 05:00;DK2;27,900000;3,740000
2020-05-11 02:00;2020-05-11 04:00;DK2;0,150000;0,020000
2020-05-11 01:00;2020-05-11 03:00;DK2;-0,070000;-0,010000
2020-05-11 00:00;2020-05-11 02:00;DK2;0,970000;0,130000
2020-05-10 23:00;2020-05-11 01:00;DK2;15,070000;2,020000
2020-05-10 22:00;2020-05-11 00:00;DK2;43,189999;5,790000
2020-05-10 21:00;2020-05-10 23:00;DK2;75,349998;10,100000
2020-05-10 20:00;2020-05-10 22:00;DK2;109,660004;14,700000
2020-05-10 19:00;2020-05-10 21:00;DK2;111,830002;14,990000
2020-05-10 18:00;2020-05-10 20:00;DK2;109,889999;14,730000
2020-05-10 17:00;2020-05-10 19:00;DK2;108,250000;14,510000
2020-05-10 16:00;2020-05-10 18:00;DK2;90,269997;12,100000
2020-05-10 15:00;2020-05-10 17:00;DK2;53,639999;7,190000
2020-05-10 14:00;2020-05-10 16:00;DK2;46,330002;6,210000
2020-05-10 13:00;2020-05-10 15:00;DK2;42,669998;5,720000
2020-05-10 12:00;2020-05-10 14:00;DK2;44,389999;5,950000
2020-05-10 11:00;2020-05-10 13:00;DK2;48,790001;6,540000
2020-05-10 10:00;2020-05-10 12:00;DK2;87,430000;11,720000
2020-05-10 09:00;2020-05-10 11:00;DK2;92,949997;12,460000
2020-05-10 08:00;2020-05-10 10:00;DK2;94,300003;12,640000
2020-05-10 07:00;2020-05-10 09:00;DK2;102,730003;13,770000
2020-05-10 06:00;2020-05-10 08:00;DK2;104,519997;14,010000
2020-05-10 05:00;2020-05-10 07:00;DK2;95,190002;12,760000
2020-05-10 04:00;2020-05-10 06:00;DK2;111,900002;15,000000
2020-05-10 03:00;2020-05-10 05:00;DK2;119,360001;16,000000
2020-05-10 02:00;2020-05-10 04:00;DK2;122,570000;16,430000
2020-05-10 01:00;2020-05-10 03:00;DK2;136,449997;18,290001
2020-05-10 00:00;2020-05-10 02:00;DK2;142,490005;19,100000
2020-05-09 23:00;2020-05-10 01:00;DK2;144,800003;19,410000
2020-05-09 22:00;2020-05-10 00:00;DK2;154,429993;20,700001
2020-05-09 21:00;2020-05-09 23:00;DK2;171,089996;22,930000
2020-05-09 20:00;2020-05-09 22:00;DK2;197,059998;26,410000
2020-05-09 19:00;2020-05-09 21:00;DK2;211,009995;28,280001
2020-05-09 18:00;2020-05-09 20:00;DK2;253,619995;33,990002
