,OffshoreWindGe100MW_MWh
5363,204.236343
5364,251.513519
5365,265.888336
5366,268.525391
5367,272.182159
5368,259.223175
5369,228.820038
5370,237.334244
5371,255.751221
5372,219.246536
5373,195.870575
5374,132.681534
5375,119.245155
5376,95.809746
5377,119.503151
5378,146.612808
5379,158.679504
5380,149.56424
5381,136.448563
5382,105.868729
5383,70.758194
5384,69.326385
5385,125.856178
5386,186.493607
5387,227.820419
5388,219.461609
5389,217.633591
5390,233.724442
5391,233.524994
5392,222.449814
5393,224.686905
5394,212.585358
5395,181.742004
5396,144.938599
5397,76.409897
5398,88.267952
5399,46.482025
5400,55.737236
5401,60.687836
5402,71.052269
5403,79.385834
5404,113.074776
5405,142.32309
5406,135.809204
5407,132.449799
5408,151.435989
5409,151.506317
5410,170.024307
5411,184.409393
5412,181.964706
5413,151.534119
5414,149.8508
5415,163.814575
5416,165.380753
5417,171.666885
5418,147.634384
5419,158.03389
5420,89.757561
5421,51.00938
5422,33.538551
5423,32.247589
5424,53.208111
5425,52.898174
5426,73.597893
5427,78.208427
5428,96.409111
5429,86.697227
5430,66.011307
5431,57.733627
5432,50.040043
5433,42.038078
5434,30.131535
5435,24.564447
5436,24.564054
5437,30.003382
5438,22.71176
5439,20.467976
5440,18.579195
5441,25.027237
5442,25.05345
5443,26.364676
5444,26.088873
5445,23.117954
5446,20.057323
5447,18.209318
5448,23.830662
5449,20.408455
5450,12.280353
5451,3.474616
5452,6.432064
5453,0.856385
5454,0.022539
5455,0.022525
5456,0.022599
5457,0.022505
5458,0.722094
5459,7.442301
5460,18.438623
5461,35.66214
5462,53.360382
5463,74.463066
5464,75.645599
5465,68.702858
5466,58.318626
5467,63.345806
5468,68.07608
5469,87.793251
5470,83.684647
5471,96.783508
5472,78.364197
5473,43.733864
5474,37.922127
5475,36.472218
5476,34.635059
5477,24.699776
5478,9.58224
5479,5.042334
5480,11.921589
5481,16.535658
5482,20.010187
5483,26.660107
5484,47.055992
5485,84.772369
5486,99.918488
5487,133.893463
5488,157.907104
5489,195.098907
5490,199.363815
5491,175.430008
5492,176.398514
5493,195.694504
5494,183.94223
5495,125.76429
5496,100.847824
5497,85.782494
5498,74.183167
5499,65.541328
5500,64.820557
5501,70.425507
5502,61.849628
5503,64.344261
5504,64.401672
5505,50.470997
5506,43.333488
5507,61.813168
5508,90.653419
5509,148.153412
5510,208.442047
5511,245.57518
5512,253.427063
5513,241.869049
5514,230.298859
5515,180.311752
5516,165.343109
5517,128.019928
5518,42.858959
5519,21.207535
5520,4.452462
5521,14.161052
5522,24.912058
5523,33.08387
5524,28.199785
5525,27.029457
5526,25.307617
5527,36.964924
5528,32.909515
5529,3.519249
5530,2.188458
5531,3.419862
5532,4.20047
5533,2.469243
5534,0.025044
5535,0.024589
5536,0.024456
5537,0.024858
5538,0.02521
5539,10.293533
5540,24.854567
5541,17.038675
5542,9.338828
5543,20.792923
5544,15.874776
5545,10.621156
5546,8.442701
5547,10.533562
5548,12.581834
5549,11.020693
5550,2.541191
5551,1.157189
5552,0.118151
5553,0.57741
5554,2.482407
5555,0.124305
5556,1.257441
5557,0.024389
5558,0.024327
5559,0.023818
5560,0.024188
5561,0.68782
5562,3.228979
5563,6.39099
5564,7.489978
5565,19.020142
5566,74.740051
5567,88.86673
5568,74.135078
5569,84.43441
5570,111.076851
5571,99.974083
5572,114.193108
5573,119.876923
5574,137.953796
5575,126.186592
5576,132.329041
5577,149.449829
5578,130.014893
5579,96.872604
5580,53.36087
5581,22.606701
5582,20.596466
5583,16.390488
5584,1.080282
5585,0.025199
5586,0.026129
5587,1.109457
5588,8.963193
5589,13.063082
5590,9.473102
5591,4.382276
5592,14.343025
5593,24.786442
5594,24.350233
5595,35.244389
5596,39.477356
5597,93.212715
5598,134.752197
5599,47.61673
5600,0.773193
5601,2.798575
5602,24.525194
5603,5.72775
5604,20.964966
5605,23.968554
5606,68.053711
5607,32.739441
5608,14.63401
5609,32.545956
5610,46.14241
5611,67.244354
5612,88.384811
5613,128.045715
5614,112.188309
5615,23.094549
5616,65.665375
5617,15.063874
5618,1.124736
5619,0.024458
5620,1.249395
5621,16.638342
5622,73.943604
5623,124.838058
5624,97.066605
5625,121.201752
5626,134.264633
5627,164.220749
5628,183.407028
5629,58.569725
5630,66.949173
5631,52.460411
5632,205.62912
5633,261.356018
5634,130.928711
5635,147.098251
5636,186.498795
5637,143.239532
5638,193.500977
5639,165.482758
5640,161.865845
5641,168.844879
5642,171.11882
5643,168.881821
5644,145.451523
5645,168.022827
5646,168.771027
5647,159.274658
5648,250.105164
5649,215.610641
5650,213.209732
5651,234.156143
5652,275.844238
5653,301.295227
5654,272.742249
5655,197.303513
5656,257.777802
5657,202.722656
5658,189.036041
5659,207.62085
5660,215.533905
5661,220.421646
5662,207.994797
5663,205.303986
5664,176.539688
5665,93.313599
5666,71.981506
5667,98.095467
5668,99.56588
5669,119.51973
5670,77.525177
5671,28.720617
5672,62.457253
5673,36.296936
5674,34.148338
5675,41.60603
5676,43.168125
5677,6.838405
5678,4.359949
5679,9.92613
5680,12.327895
5681,7.23551
5682,19.026718
5683,30.508183
5684,60.49361
5685,77.101952
5686,63.823078
5687,59.118397
5688,35.843773
5689,67.738792
5690,57.467815
5691,64.032677
5692,39.662575
5693,40.918156
5694,22.126671
5695,15.556431
5696,1.346138
5697,1.107258
5698,1.556926
5699,3.183536
5700,23.427088
5701,2.941839
5702,5.358006
5703,27.208443
5704,56.894829
5705,87.065926
5706,128.001816
5707,161.986633
5708,202.178345
5709,197.571014
5710,214.766403
5711,299.553375
5712,297.691193
5713,282.805084
5714,334.497192
5715,328.09964
5716,322.549896
5717,334.339691
5718,334.639496
5719,327.969421
5720,334.309784
5721,331.019653
5722,326.781464
5723,328.126556
5724,328.46817
5725,304.477142
5726,250.764984
5727,169.860214
5728,108.776665
5729,92.793266
5730,81.195206
5731,85.701706
5732,76.736954
5733,91.629189
5734,158.089294
5735,104.46347
5736,80.420898
5737,272.787476
5738,333.020111
5739,312.779388
5740,242.848618
5741,264.19986
5742,329.599792
5743,293.757721
5744,201.215439
5745,199.061951
5746,192.246857
5747,189.98468
5748,189.321213
5749,235.28154
5750,149.624893
5751,82.18792
5752,26.872631
5753,2.981374
5754,0.016108
5755,0.015998
5756,0.01617
5757,4.73468
5758,5.625306
5759,0.250587
5760,0.016263
5761,0.01616
5762,1.804849
5763,8.274155
5764,36.084415
5765,45.776543
5766,56.911331
5767,59.667744
5768,80.240341
5769,144.540131
5770,95.181366
5771,98.170692
5772,137.436646
5773,99.310692
5774,47.46085
5775,41.390224
5776,28.102255
5777,13.874288
5778,18.109865
5779,29.593239
5780,37.024918
5781,27.661442
5782,13.451534
5783,10.328046
5784,4.086288
5785,7.798353
5786,0.802391
5787,2.978457
5788,21.821981
5789,82.376518
5790,43.781628
5791,42.671112
5792,24.816521
5793,11.258041
5794,34.448837
5795,34.193726
5796,26.414938
5797,4.217774
5798,0.017785
5799,9.781112
5800,8.762708
5801,0.217782
5802,0.017866
5803,0.017811
5804,0.017616
5805,0.017887
5806,0.017671
5807,0.017629
5808,0.017878
5809,0.018428
5810,0.017525
5811,0.017813
5812,0.01793
5813,0.01758
5814,0.0178
5815,0.018394
5816,0.017794
5817,0.017717
5818,0.017666
5819,0.476674
5820,0.143249
5821,0.14595
5822,3.648854
5823,2.062085
5824,10.267774
5825,18.099863
5826,23.077587
5827,49.619598
5828,66.877716
5829,82.829178
5830,87.962151
5831,121.871277
5832,87.723488
5833,84.05732
5834,35.124767
5835,32.528065
5836,36.927048
5837,53.590843
5838,67.624962
5839,41.667061
5840,20.346687
5841,13.200417
5842,14.265662
5843,16.407866
5844,3.916131
5845,10.827253
5846,18.147591
5847,36.306656
5848,46.139233
5849,51.53183
5850,61.165161
5851,71.491844
5852,58.421852
5853,77.388741
5854,84.322884
5855,66.27092
5856,47.202477
5857,37.996098
5858,49.719368
5859,52.554222
5860,59.128773
5861,46.168003
5862,45.750294
5863,57.618896
5864,70.343842
5865,54.632622
5866,37.980526
5867,39.420589
5868,41.968998
5869,31.205793
5870,42.108971
5871,42.940319
5872,33.768894
5873,41.38707
5874,34.184883
5875,24.505838
5876,28.775465
5877,62.296116
5878,70.892365
5879,71.246902
5880,50.716316
5881,53.80341
5882,97.576805
5883,116.269348
5884,78.126762
5885,75.492943
5886,116.315681
5887,70.637558
5888,25.918137
5889,19.488272
5890,11.156631
5891,18.622147
5892,2.361904
5893,0.017889
5894,0.017663
5895,0.017818
5896,0.017654
5897,0.017771
5898,0.017877
5899,0.017659
5900,0.017773
5901,0.017724
5902,0.017762
5903,0.017478
5904,1.9867
5905,19.562235
5906,50.941261
5907,44.529957
5908,28.606766
5909,14.979302
5910,25.957726
5911,35.188763
5912,32.076374
5913,23.137573
5914,34.897472
5915,49.825645
5916,65.906761
5917,67.730782
5918,155.822601
5919,180.32251
5920,229.748337
5921,348.91507
5922,355.947876
5923,356.89917
5924,355.279358
5925,344.438263
5926,208.952148
5927,313.548645
5928,313.770538
5929,243.445648
5930,228.579758
5931,158.106857
5932,143.81192
5933,137.115952
5934,129.758621
5935,238.608704
5936,253.230484
5937,233.889664
5938,186.415482
5939,123.579964
5940,150.530319
5941,112.277092
5942,117.575867
5943,99.93692
5944,95.435425
5945,75.534294
5946,65.673882
5947,58.16647
5948,52.05164
5949,49.948387
5950,37.298435
5951,40.4188
5952,83.723
5953,187.847427
5954,169.9879
5955,129.184326
5956,128.208038
5957,147.624008
5958,216.457458
5959,287.021667
5960,269.125244
5961,257.088959
5962,228.400848
5963,230.719864
5964,171.827576
5965,126.983017
5966,147.598145
5967,173.147324
5968,184.47612
5969,256.883148
5970,252.2565
5971,233.968842
5972,164.888718
5973,198.265411
5974,235.057281
5975,229.507507
5976,233.266174
5977,203.868317
5978,170.064072
5979,148.144028
5980,155.114792
5981,179.471619
5982,204.239029
5983,187.496002
5984,162.532944
5985,199.683167
5986,159.146088
5987,164.690567
5988,214.306839
5989,225.01236
5990,182.826187
5991,138.001984
5992,120.917267
5993,110.930946
5994,156.320297
5995,57.503242
5996,117.800224
5997,140.156586
5998,104.98703
5999,69.861
6000,64.133286
6001,82.237099
6002,84.180923
6003,65.292458
6004,54.384277
6005,47.984665
6006,55.718266
6007,54.440796
6008,53.998241
6009,74.184502
6010,78.646317
6011,65.4076
6012,44.632648
6013,42.074844
6014,40.895481
6015,20.530739
6016,17.109758
6017,47.354111
6018,88.653175
6019,165.700943
6020,248.533997
6021,300.48291
6022,251.123611
6023,232.343048
6024,229.641006
6025,234.898163
6026,237.179413
6027,241.0979
6028,240.514587
6029,348.795044
6030,268.436707
6031,248.926544
6032,343.248108
6033,322.099274
6034,313.365112
6035,294.990753
6036,318.823364
6037,259.730682
6038,316.615631
6039,262.000427
6040,206.99057
6041,168.000565
6042,275.818634
6043,266.763153
6044,217.863205
6045,261.556671
6046,238.375961
6047,111.059097
6048,92.308807
6049,119.846466
6050,108.61158
6051,121.929588
6052,142.093597
6053,227.073471
6054,311.851624
6055,324.27597
6056,330.146484
6057,343.878998
6058,345.667358
6059,336.562744
6060,315.506195
6061,325.665619
6062,341.774384
6063,316.22113
6064,244.656189
6065,294.776489
6066,341.880707
6067,348.061066
6068,336.424377
6069,273.403656
6070,232.421997
6071,318.688416
6072,325.449066
6073,332.866577
6074,309.408173
6075,264.429321
6076,257.388794
6077,233.653992
6078,223.041336
6079,229.690796
6080,196.521271
6081,127.988861
6082,114.110237
6083,137.396591
6084,109.051094
6085,86.130463
6086,103.198967
6087,68.143181
6088,47.717987
6089,34.966949
6090,27.142988
6091,10.390618
6092,0.313315
6093,3.897908
6094,14.571333
6095,7.458125
6096,7.907984
6097,0.303116
6098,14.734881
6099,21.118301
6100,47.840202
6101,60.62888
6102,69.251144
6103,53.098602
6104,63.937889
6105,81.348404
6106,118.765541
6107,110.593422
6108,81.886307
6109,55.651058
6110,56.680134
6111,55.063213
6112,56.762058
6113,55.414536
6114,49.165592
6115,51.977966
6116,54.595783
6117,56.474178
6118,76.738586
6119,93.932991
6120,109.467438
6121,96.230408
6122,96.760025
6123,111.493202
6124,99.844704
6125,94.284248
6126,100.130806
6127,130.840469
6128,176.973389
6129,215.014404
6130,241.241196
6131,290.68927
6132,334.308411
6133,331.245392
6134,335.372314
6135,268.091309
6136,286.518402
6137,242.115692
6138,183.859772
6139,304.245209
6140,277.613495
6141,193.436874
6142,174.416733
6143,152.584259
6144,129.887329
6145,120.26207
6146,137.350464
6147,154.126617
6148,167.096024
6149,175.408081
6150,230.410568
6151,235.006668
6152,286.937561
6153,338.474182
6154,343.24469
6155,287.411896
6156,265.348572
6157,133.280685
6158,67.710922
6159,100.459419
6160,86.176758
6161,93.163261
6162,104.535835
6163,126.425972
6164,162.481354
6165,192.20787
6166,166.012085
6167,118.824982
6168,103.465805
6169,100.203323
6170,76.065094
6171,48.781879
6172,28.592157
6173,12.190751
6174,10.820693
6175,28.496674
6176,45.867008
6177,29.38401
6178,24.70355
6179,37.064194
6180,26.711002
6181,12.639621
6182,6.35953
6183,0.018004
6184,0.017537
6185,0.018862
6186,0.833078
6187,3.660071
6188,4.351878
6189,0.313514
6190,0.017883
6191,3.449574
6192,5.97841
6193,5.277594
6194,2.173036
6195,0.118734
6196,0.025552
6197,0.017808
6198,0.018756
6199,1.507644
6200,1.205334
6201,0.117888
6202,0.019491
6203,0.017941
6204,1.163573
6205,4.819166
6206,2.126502
6207,3.071477
6208,1.718719
6209,0.118355
6210,0.019623
6211,0.019525
6212,0.020277
6213,0.022047
6214,0.021705
6215,0.28919
6216,0.734473
6217,3.551365
6218,17.451187
6219,16.650829
6220,7.157037
6221,21.610384
6222,20.001904
6223,0.220901
6224,13.454705
6225,9.60363
6226,10.333011
6227,51.978073
6228,89.576736
6229,90.777298
6230,62.499039
6231,132.074966
6232,249.803497
6233,265.990906
6234,228.617981
6235,272.088196
6236,202.980148
6237,297.603943
6238,292.405243
6239,291.538361
6240,279.001678
6241,204.158554
6242,218.308975
6243,132.87088
6244,95.441566
6245,122.203239
6246,110.830681
6247,64.039291
6248,62.960335
6249,64.622025
6250,25.509535
6251,7.118836
6252,3.639034
6253,0.69299
6254,1.058227
6255,1.560735
6256,22.441183
6257,24.668886
6258,35.181194
6259,50.215771
6260,31.921537
6261,33.029751
6262,25.446562
6263,10.01887
6264,13.248649
6265,12.689334
6266,4.568688
6267,2.578859
6268,0.123143
6269,0.542772
6270,0.017802
6271,0.017266
6272,0.017505
6273,0.017462
6274,0.017599
6275,0.01752
6276,0.017702
6277,0.017455
6278,0.01753
6279,0.017774
6280,0.01761
6281,0.017698
6282,0.017625
6283,0.017659
6284,0.017709
6285,0.017676
6286,0.017498
6287,0.017584
6288,0.017529
6289,0.017558
6290,0.017465
6291,0.017518
6292,0.017635
6293,0.017434
6294,0.017534
6295,0.01771
6296,0.017396
6297,0.017839
6298,0.017441
6299,0.017784
6300,0.017525
6301,0.01738
6302,0.017584
6303,0.01772
6304,0.77529
6305,4.257562
6306,6.08797
6307,15.329815
6308,10.707737
6309,4.047586
6310,5.917754
6311,4.850376
6312,3.38865
6313,0.40501
6314,0.017759
6315,0.962983
6316,5.717525
6317,6.098378
6318,5.668016
6319,8.268119
6320,9.927964
6321,12.028344
6322,10.738173
6323,7.728013
6324,5.10851
6325,4.148424
6326,5.618146
6327,7.208363
6328,5.11782
6329,2.778266
6330,8.130358
6331,14.027773
6332,11.277786
6333,5.82831
6334,1.798151
6335,0.017661
6336,0.105318
6337,0.017519
6338,0.017787
6339,0.017539
6340,0.01756
6341,0.018314
6342,0.892828
6343,0.017417
6344,1.250318
6345,1.129937
6346,0.018221
6347,0.017
6348,0.017789
6349,0.017463
6350,0.01744
6351,0.017483
6352,0.017692
6353,1.150647
6354,11.792631
6355,6.259752
6356,5.492782
6357,2.452151
6358,0.017349
6359,0.316233
6360,1.800221
6361,1.250324
6362,0.017402
6363,0.017904
6364,0.68708
6365,1.984483
6366,3.527166
6367,3.017013
6368,0.017714
6369,0.017421
6370,0.017396
6371,0.017689
6372,0.017805
6373,0.018587
6374,0.017769
6375,0.01749
6376,0.017948
6377,0.017867
6378,0.017936
6379,0.017693
6380,0.017803
6381,0.017916
6382,0.796489
6383,0.117717
6384,0.018647
6385,0.017714
6386,0.017771
6387,0.457429
6388,14.025611
6389,21.191608
6390,15.218587
6391,15.521529
6392,13.919598
6393,6.718055
6394,2.317886
6395,8.518765
6396,15.518057
6397,15.918057
6398,50.839787
6399,70.163582
6400,67.991333
6401,41.619648
6402,41.758549
6403,58.669624
6404,85.109329
6405,138.228638
6406,149.658813
6407,190.598495
6408,245.848495
6409,258.288422
6410,234.638596
6411,280.40863
6412,259.258545
6413,289.66864
6414,317.799988
6415,306.971313
6416,285.531128
6417,231.111633
6418,225.131592
6419,182.40155
6420,118.451736
6421,120.391113
6422,189.291214
6423,125.641083
6424,87.401039
6425,55.080864
6426,23.440931
6427,35.831387
6428,32.51062
6429,15.551359
6430,41.290775
6431,52.429688
6432,115.458076
6433,161.278519
6434,153.198196
6435,178.158051
6436,109.49826
6437,54.408222
6438,40.618027
6439,34.278008
6440,11.977958
6441,0.2047
6442,0.0178
6443,2.13305
6444,84.58815
6445,98.308136
6446,98.177834
6447,117.518707
6448,189.758118
6449,147.798065
6450,189.28775
6451,223.368286
6452,186.107986
6453,155.648346
6454,101.128494
6455,74.007874
6456,65.338287
6457,51.598019
6458,24.218391
6459,13.618288
6460,1.608224
6461,0.828166
6462,0.151723
6463,0.336563
6464,1.155311
6465,8.635545
6466,17.965771
6467,28.955778
6468,69.805626
6469,97.74543
6470,129.576263
6471,203.01593
6472,263.266449
6473,267.736847
6474,267.847412
6475,267.517273
6476,267.467499
6477,265.938843
6478,176.086868
6479,134.416092
6480,105.436539
6481,57.326797
6482,30.195904
6483,13.725586
6484,3.421271
6485,0.01715
6486,0.018177
6487,0.017292
6488,0.017376
6489,1.941162
6490,10.876668
6491,12.735527
6492,128.067795
6493,189.375366
6494,182.55719
6495,155.186615
6496,132.506836
6497,100.707565
6498,31.36587
6499,24.175167
6500,0.736592
6501,0.018226
6502,5.251109
6503,18.655518
6504,3.216101
6505,0.017344
6506,3.256345
6507,18.275566
6508,12.586162
6509,24.28513
6510,37.319595
6511,47.419876
6512,73.929871
6513,37.819969
6514,27.680363
6515,26.489964
6516,32.169765
6517,23.20966
6518,18.259863
6519,12.599258
6520,22.069557
6521,28.609259
6522,34.949558
6523,43.079258
6524,34.129257
6525,14.829158
6526,6.099259
6527,5.619258
6528,5.599158
6529,8.629458
6530,8.679158
6531,2.379258
6532,1.509458
6533,4.079358
6534,5.099261
6535,3.029263
6536,0.300761
6537,0.001459
6538,0.43066
6539,0.095958
6540,3.869461
6541,3.199461
6542,4.759358
6543,8.399057
6544,8.588757
6545,11.578757
6546,26.418959
6547,35.408855
6548,39.578655
6549,42.828857
6550,29.248657
6551,24.569157
6552,22.088856
6553,9.248957
6554,5.189056
6555,4.549157
6556,3.689157
6557,4.998756
6558,3.84946
6559,7.539259
6560,8.18106
6561,6.39847
6562,1.879058
6563,0.001458
6564,0.155958
6565,0.001462
6566,5.454958
6567,22.578859
6568,20.948858
6569,24.718557
6570,25.329159
6571,34.208858
6572,45.398861
6573,52.118759
6574,57.31916
6575,69.298859
6576,74.748955
6577,81.918961
6578,66.09906
6579,52.189159
6580,55.799156
6581,41.669357
6582,32.32946
6583,30.739454
6584,21.939453
6585,68.139648
6586,79.049149
6587,77.399445
6588,77.779243
6589,64.719551
6590,41.949047
6591,46.609146
6592,59.299244
6593,71.068947
6594,71.339043
6595,63.599045
6596,71.929047
6597,65.209145
6598,61.318844
6599,50.568943
6600,48.279243
6601,45.499146
6602,54.009045
6603,52.839146
6604,45.789246
6605,62.268944
6606,85.23925
6607,86.979149
6608,85.579147
6609,110.649544
6610,100.459045
6611,75.919441
6612,105.179443
6613,116.819252
6614,123.669342
6615,155.889343
6616,194.409348
6617,196.289642
6618,198.389938
6619,196.659546
6620,199.719849
6621,197.320038
6622,198.580139
6623,198.279846
6624,198.69014
6625,199.200043
6626,200.730347
6627,201.950043
6628,201.06015
6629,197.39035
6630,197.400238
6631,197.409637
6632,199.510239
6633,199.650146
6634,199.660339
6635,199.649948
6636,199.670151
6637,199.680038
6638,199.690247
6639,199.70015
6640,199.550049
6641,197.949844
6642,196.620041
6643,194.830139
6644,189.359741
6645,142.900146
6646,101.269943
6647,79.709549
6648,41.659344
6649,46.139545
6650,30.939144
6651,23.629244
6652,54.019142
6653,66.919144
6654,54.279045
6655,46.839546
6656,24.599243
6657,61.999146
6658,89.809341
6659,144.289337
6660,144.089737
6661,85.499245
6662,63.359547
6663,137.779251
6664,159.129349
6665,147.579453
6666,178.469345
6667,137.419846
6668,186.049744
6669,189.659637
6670,137.620041
6671,98.909645
6672,69.749748
6673,59.619446
6674,99.029549
6675,104.609543
6676,113.879143
6677,117.509644
6678,116.079552
6679,99.339851
6680,87.239647
6681,36.489952
6682,1.065845
6683,2.484744
6684,9.509144
6685,18.069645
6686,17.279043
6687,2.964544
6688,0.001444
6689,11.854644
6690,15.819244
6691,9.099445
6692,34.179646
6693,88.989243
6694,71.609245
6695,60.019745
6696,71.709442
6697,84.890045
6698,61.899742
6699,89.679749
6700,118.070045
6701,96.100143
6702,105.029945
6703,129.469742
6704,177.449646
6705,193.400055
6706,195.950348
6707,190.760239
6708,190.169952
6709,188.580246
6710,157.760147
6711,97.460045
6712,93.619743
6713,130.559738
6714,170.169449
6715,185.329849
6716,193.329849
6717,173.73024
6718,175.31015
6719,133.170135
6720,138.35994
6721,163.390137
6722,160.370148
6723,166.110352
6724,148.610443
6725,126.440247
6726,118.310043
6727,78.910248
6728,61.609951
6729,57.599953
6730,49.609753
6731,61.829849
6732,68.739449
6733,90.489647
6734,114.869148
6735,87.679543
6736,97.379448
6737,127.319145
6738,145.029648
6739,118.219643
6740,110.069443
6741,158.699844
6742,177.73024
6743,164.280243
6744,161.10025
6745,184.08075
6746,179.450439
6747,171.28064
6748,160.290939
6749,147.450653
6750,134.560852
6751,166.830643
6752,184.500549
6753,175.860657
6754,177.190643
6755,192.960754
6756,196.390945
6757,200.820648
6758,201.881149
6759,201.72084
6760,201.470642
6761,201.720352
6762,201.910248
6763,201.910446
6764,201.73024
6765,201.490143
6766,201.64035
6767,201.801346
6768,195.251343
6769,192.041245
6770,177.471146
6771,159.600845
6772,88.920448
6773,72.590347
6774,51.429951
6775,42.650154
6776,52.639751
6777,37.740051
6778,31.180054
6779,23.539953
6780,34.310055
6781,36.876427
6782,55.892216
6783,54.350864
6784,76.159431
6785,103.818916
6786,88.888863
6787,112.269409
6788,148.108429
6789,141.880905
6790,154.358521
6791,132.819794
6792,144.889694
6793,157.671051
6794,149.788818
6795,178.160126
6796,187.351196
6797,170.549652
6798,149.240265
6799,151.680466
6800,163.849915
6801,231.810135
6802,240.82106
6803,209.720795
6804,191.451721
6805,215.500427
6806,164.301056
6807,235.030472
6808,220.260513
6809,217.340897
6810,213.371307
6811,200.720612
6812,225.531052
6813,230.851791
6814,188.401855
6815,220.301025
6816,208.072861
6817,159.111725
6818,102.261215
6819,82.33316
6820,120.641273
6821,171.762131
6822,197.241852
6823,204.401871
6824,179.031967
6825,151.491959
6826,150.341476
6827,160.870697
6828,135.090866
6829,179.42215
6830,128.470001
6831,121.831497
6832,100.951263
6833,86.441109
6834,29.692225
6835,1.506697
6836,3.116383
6837,8.763249
6838,6.162058
6839,2.850466
6840,1.906293
6841,0.510394
6842,5.20049
6843,1.975536
6844,0.011007
6845,0.026371
6846,0.261732
6847,0.301035
6848,0.660755
6849,7.730867
6850,19.159863
6851,23.650368
6852,32.231289
6853,36.160213
6854,40.579502
6855,36.859844
6856,26.96019
6857,27.75983
6858,29.310595
6859,11.390917
6860,7.761745
6861,9.301731
6862,23.790873
6863,16.681784
6864,4.685369
6865,0.930297
6866,5.009503
6867,1.766191
6868,0.013412
6869,0.012984
6870,0.011954
6871,0.013757
6872,0.013544
6873,0.012536
6874,0.011868
6875,0.010846
6876,0.112159
6877,6.242424
6878,32.812683
6879,46.762508
6880,52.44429
6881,59.062275
6882,100.332718
6883,94.252563
6884,98.562752
6885,129.213013
6886,160.473068
6887,246.382629
6888,259.003357
6889,253.493713
6890,278.977295
6891,289.818512
6892,309.749237
6893,340.838654
6894,351.310974
6895,351.430359
6896,356.239594
6897,354.529633
6898,357.828827
6899,357.198059
6900,357.218567
6901,353.238373
6902,352.748077
6903,353.948425
6904,346.876556
6905,347.106842
6906,341.26825
6907,344.889008
6908,312.539825
6909,240.9198
6910,297.109406
6911,356.720276
6912,355.899689
6913,352.289368
6914,348.809937
6915,344.879822
6916,324.310272
6917,304.149841
6918,318.639923
6919,288.799286
6920,295.700073
6921,241.20784
6922,170.50563
6923,136.937042
6924,105.246117
6925,88.095406
6926,76.955162
6927,82.74498
6928,91.665085
6929,115.47541
6930,99.656189
6931,101.096535
6932,80.739029
6933,63.227962
6934,76.538498
6935,83.877251
6936,58.785118
6937,37.863537
6938,31.772963
6939,43.875389
6940,69.215836
6941,78.716797
6942,67.735229
6943,78.715874
6944,95.354584
6945,51.473713
6946,39.482586
6947,14.872226
6948,4.106453
6949,12.570877
6950,11.500674
6951,9.190662
6952,11.760559
6953,15.490558
6954,17.520458
6955,22.11076
6956,25.203297
6957,70.949745
6958,68.329948
6959,47.449829
6960,45.770412
6961,67.639915
6962,93.540436
6963,92.640205
6964,68.521858
6965,76.481041
6966,86.021233
6967,59.900234
6968,28.840721
6969,18.25082
6970,4.889978
6971,2.334648
6972,11.560237
6973,23.480379
6974,34.409714
6975,48.650345
6976,25.119402
6977,25.699717
6978,79.710075
6979,125.459389
6980,208.299286
6981,251.28978
6982,290.739258
6983,342.420685
6984,338.61203
6985,351.602997
6986,357.93222
6987,351.193268
6988,304.453094
6989,340.722778
6990,332.962952
6991,334.08255
6992,295.732941
6993,184.643188
6994,108.232742
6995,100.572571
6996,97.572823
6997,118.212395
6998,120.42215
6999,167.882294
7000,231.612259
7001,229.772232
7002,240.522659
7003,230.662079
7004,230.72261
7005,249.083038
7006,174.412842
7007,139.672272
7008,143.653534
7009,184.042297
7010,157.322708
7011,145.952515
7012,159.202698
7013,188.212311
7014,183.402634
7015,170.802307
7016,158.782318
7017,87.952675
7018,82.24218
7019,88.422226
7020,75.962906
7021,75.072342
7022,99.312073
7023,78.492401
7024,39.931965
7025,92.01181
7026,106.389389
7027,93.119438
7028,106.979256
7029,110.500648
7030,96.209244
7031,119.459587
7032,104.279602
7033,120.869415
7034,140.189499
7035,154.51947
7036,157.289215
7037,188.289566
7038,290.809631
7039,336.799072
7040,335.232971
7041,324.612793
7042,332.03183
7043,318.023315
7044,309.683441
7045,262.482422
7046,244.602158
7047,238.21254
7048,243.302063
7049,261.802124
7050,270.012604
7051,260.752808
7052,253.661911
7053,238.832184
7054,207.333115
7055,177.401932
7056,188.681839
7057,221.742569
7058,197.691757
7059,160.942474
7060,144.572067
7061,132.15152
7062,152.362061
7063,150.272217
7064,134.521683
7065,109.051605
7066,92.861031
7067,149.461487
7068,173.682693
7069,192.362244
7070,235.511505
7071,263.352325
7072,285.30188
7073,320.732788
7074,300.682343
7075,258.791992
7076,265.891998
7077,362.592041
7078,362.561157
7079,362.171539
7080,362.152252
7081,312.061707
7082,302.202423
7083,253.012314
7084,249.081802
7085,358.092712
7086,343.911804
7087,288.802063
7088,210.441879
7089,235.452606
7090,272.131836
7091,241.512024
7092,258.881775
7093,238.892532
7094,251.241959
7095,179.071716
7096,120.841621
7097,85.661285
7098,286.301453
7099,338.101257
7100,353.121002
7101,352.671509
7102,341.441467
7103,306.581787
7104,300.452301
7105,316.40213
7106,323.10202
7107,285.652283
7108,285.552429
7109,328.552399
7110,329.632568
