,offshore_DK2,offshore_DK1,onshore_DK2,onshore_DK1,solar_DK2,realized
2132,0.6243243243243243,0.5578583765112263,0.46153846153846156,0.44684684684684683,0.0,0.6567567567567567
2133,0.6108108108108108,0.5587219343696027,0.46816976127320953,0.46726726726726725,0.0,0.5783783783783784
2134,0.5864864864864865,0.5837651122625216,0.45490716180371354,0.4912912912912913,0.0,0.4702702702702703
2135,0.5621621621621622,0.6200345423143351,0.4363395225464191,0.5288288288288289,0.0,0.7324324324324324
2136,0.5,0.6442141623488774,0.35809018567639256,0.5381381381381382,0.0,0.6378378378378379
2137,0.5135135135135135,0.697754749568221,0.3275862068965517,0.5780780780780781,0.0,0.3972972972972973
2138,0.4972972972972973,0.7115716753022453,0.33687002652519893,0.6252252252252253,0.0,0.40540540540540543
2139,0.4972972972972973,0.7115716753022453,0.33687002652519893,0.6252252252252253,0.0,0.41081081081081083
2140,0.4864864864864865,0.7651122625215889,0.40318302387267907,0.6423423423423423,0.0,0.5081081081081081
2141,0.4783783783783784,0.696027633851468,0.4469496021220159,0.6108108108108108,0.0,0.5621621621621622
2142,0.5675675675675675,0.694300518134715,0.5145888594164456,0.6498498498498498,0.0,0.5108108108108108
2143,0.6378378378378379,0.687392055267703,0.5875331564986738,0.6048048048048048,13.0,0.7135135135135136
2144,0.6459459459459459,0.687392055267703,0.6352785145888594,0.6,61.0,0.8351351351351352
2145,0.6432432432432432,0.6770293609671848,0.6485411140583555,0.603003003003003,113.0,0.8
2146,0.6189189189189189,0.6640759930915371,0.6419098143236074,0.5984984984984985,176.0,0.6864864864864865
2147,0.5513513513513514,0.6217616580310881,0.5994694960212201,0.5627627627627627,234.0,0.5648648648648649
2148,0.4648648648648649,0.5561312607944733,0.5305039787798409,0.5198198198198198,264.0,0.4297297297297297
2149,0.3810810810810811,0.48877374784110533,0.4442970822281167,0.4867867867867868,285.0,0.2945945945945946
2150,0.31351351351351353,0.4378238341968912,0.3753315649867374,0.4732732732732733,299.0,0.2810810810810811
2151,0.2594594594594595,0.3955094991364421,0.3209549071618037,0.46126126126126127,243.0,0.16486486486486487
2152,0.21891891891891893,0.35664939550949915,0.28116710875331563,0.424024024024024,162.0,0.10270270270270271
