Forward price,Forward bid,Power sold,Power bought,hydrogen scheduled,lambda_DW,lambda_UP,E_real,E_forecast
57.84,4.350986263499547,0.0,1.915440806473712,2.31246515305374,57.84,57.84,4.748010610079575,E_forecast[710]
56.97,5.01765985528704,0.0,0.2230778240592981,2.2611208865441412,56.97,56.97,7.0557029177718835,E_forecast[711]
57.68,5.714787796261145,1.3251806685859586,0.0,2.137750368044144,57.68,57.68,9.177718832891246,E_forecast[712]
61.57,6.267758637598046,0.8507167742063766,0.0,1.900092227452876,61.57,61.57,9.018567639257295,E_forecast[713]
68.2,6.673614382983638,0.8979418421144406,0.0,1.579637408854178,68.2,68.2,9.151193633952255,E_forecast[714]
62.53,6.8293595479995535,0.615691690978811,0.0,1.7857179917908654,62.53,62.53,9.230769230769232,E_forecast[715]
59.73,6.921228180369865,0.8174498430813966,0.0,1.8899691914028507,59.73,57.86,9.628647214854112,E_forecast[716]
56.64,6.9337229742785915,0.7276885331954971,0.0,2.0202861052580086,56.64,54.41,9.681697612732096,E_forecast[717]
56.1,6.856420812332538,0.7977896369057369,0.0,2.0540123624328173,56.1,53.83,9.708222811671089,E_forecast[718]
55.1,6.8327517289457935,0.7215695309103021,0.0,2.1008511539370076,55.1,51.99,9.655172413793103,E_forecast[719]
53.0,6.7897267860071695,0.5332681787638734,0.0,2.1995514543271018,53.0,46.86,9.522546419098143,E_forecast[720]
